dataset,query_id,policy,work_budget,dense_depth,sparse_depth,dense_work_share,absolute_depth_gap,certified_k_cap100,certified_at_least_100,next_certificate_gap,seen_candidates,returned_ndcg_at10,full_ndcg_at10,ndcg_retention,returned_recall_at100,full_recall_at100,recall_retention
msmarco-passage-trec-dl-2019,1110199,blocker,512,256,256,0.5,0,7,0,-0.0009804386645555496,480,0.37078383961757416,0.4492665775732898,0.8253091997636691,0.17142857142857143,0.5142857142857142,0.33333333333333337
msmarco-passage-trec-dl-2019,1110199,blocker,1024,512,512,0.5,0,10,0,-0.0002128221094608307,948,0.4492665775732898,0.4492665775732898,1.0,0.2,0.5142857142857142,0.38888888888888895
msmarco-passage-trec-dl-2019,1110199,blocker,2048,704,1344,0.34375,640,15,0,-8.068419992923737e-05,1783,0.4492665775732898,0.4492665775732898,1.0,0.22857142857142856,0.5142857142857142,0.4444444444444445
msmarco-passage-trec-dl-2019,1110199,blocker,4096,1152,2944,0.28125,1792,17,0,-0.00012442655861377716,3465,0.4492665775732898,0.4492665775732898,1.0,0.2571428571428571,0.5142857142857142,0.5
msmarco-passage-trec-dl-2019,1110199,blocker,8192,3192,5000,0.3896484375,1808,19,0,-7.727183401584625e-05,6621,0.4492665775732898,0.4492665775732898,1.0,0.2857142857142857,0.5142857142857142,0.5555555555555556
msmarco-passage-trec-dl-2019,1110199,blocker,10000,5000,5000,0.5,0,19,0,-7.727183401584625e-05,8013,0.4492665775732898,0.4492665775732898,1.0,0.2857142857142857,0.5142857142857142,0.5555555555555556
msmarco-passage-trec-dl-2019,1110199,pressure,128,64,64,0.5,0,3,0,-0.002260623499751091,124,0.2008536749993501,0.4492665775732898,0.44707014727037964,0.08571428571428572,0.5142857142857142,0.16666666666666669
msmarco-passage-trec-dl-2019,1110199,pressure,256,128,128,0.5,0,6,0,-0.0038930103182792664,245,0.28387916889131604,0.4492665775732898,0.6318724406891947,0.14285714285714285,0.5142857142857142,0.2777777777777778
msmarco-passage-trec-dl-2019,1110199,pressure,512,256,256,0.5,0,7,0,-0.0009804386645555496,480,0.37078383961757416,0.4492665775732898,0.8253091997636691,0.17142857142857143,0.5142857142857142,0.33333333333333337
msmarco-passage-trec-dl-2019,1110199,pressure,1024,512,512,0.5,0,10,0,-0.0002128221094608307,948,0.4492665775732898,0.4492665775732898,1.0,0.2,0.5142857142857142,0.38888888888888895
msmarco-passage-trec-dl-2019,1110199,pressure,2048,704,1344,0.34375,640,15,0,-8.068419992923737e-05,1783,0.4492665775732898,0.4492665775732898,1.0,0.22857142857142856,0.5142857142857142,0.4444444444444445
msmarco-passage-trec-dl-2019,1110199,pressure,4096,1408,2688,0.34375,1280,17,0,-0.00014308281242847443,3415,0.4492665775732898,0.4492665775732898,1.0,0.2571428571428571,0.5142857142857142,0.5
msmarco-passage-trec-dl-2019,1110199,pressure,8192,3192,5000,0.3896484375,1808,19,0,-7.727183401584625e-05,6621,0.4492665775732898,0.4492665775732898,1.0,0.2857142857142857,0.5142857142857142,0.5555555555555556
msmarco-passage-trec-dl-2019,1110199,pressure,10000,5000,5000,0.5,0,19,0,-7.727183401584625e-05,8013,0.4492665775732898,0.4492665775732898,1.0,0.2857142857142857,0.5142857142857142,0.5555555555555556
msmarco-passage-trec-dl-2019,1110199,allocation-grid-oracle,128,64,64,0.5,0,3,0,-0.002260623499751091,124,0.2008536749993501,0.4492665775732898,0.44707014727037964,0.08571428571428572,0.5142857142857142,0.16666666666666669
msmarco-passage-trec-dl-2019,1110199,allocation-grid-oracle,256,128,128,0.5,0,6,0,-0.0038930103182792664,245,0.28387916889131604,0.4492665775732898,0.6318724406891947,0.14285714285714285,0.5142857142857142,0.2777777777777778
msmarco-passage-trec-dl-2019,1110199,allocation-grid-oracle,512,256,256,0.5,0,7,0,-0.0009804386645555496,480,0.37078383961757416,0.4492665775732898,0.8253091997636691,0.17142857142857143,0.5142857142857142,0.33333333333333337
msmarco-passage-trec-dl-2019,1110199,allocation-grid-oracle,1024,512,512,0.5,0,10,0,-0.0002128221094608307,948,0.4492665775732898,0.4492665775732898,1.0,0.2,0.5142857142857142,0.38888888888888895
msmarco-passage-trec-dl-2019,1110199,allocation-grid-oracle,2048,704,1344,0.34375,640,15,0,-8.068419992923737e-05,1783,0.4492665775732898,0.4492665775732898,1.0,0.22857142857142856,0.5142857142857142,0.4444444444444445
msmarco-passage-trec-dl-2019,1110199,allocation-grid-oracle,4096,1152,2944,0.28125,1792,17,0,-0.00012442655861377716,3465,0.4492665775732898,0.4492665775732898,1.0,0.2571428571428571,0.5142857142857142,0.5
msmarco-passage-trec-dl-2019,1110199,allocation-grid-oracle,8192,3192,5000,0.3896484375,1808,19,0,-7.727183401584625e-05,6621,0.4492665775732898,0.4492665775732898,1.0,0.2857142857142857,0.5142857142857142,0.5555555555555556
msmarco-passage-trec-dl-2019,1110199,allocation-grid-oracle,10000,5000,5000,0.5,0,19,0,-7.727183401584625e-05,8013,0.4492665775732898,0.4492665775732898,1.0,0.2857142857142857,0.5142857142857142,0.5555555555555556
msmarco-passage-trec-dl-2019,1063750,balanced,128,64,64,0.5,0,4,0,-0.0004887599498033524,122,0.2885562289271896,0.37641213526708334,0.7665965092290248,0.010869565217391304,0.15579710144927536,0.06976744186046512
msmarco-passage-trec-dl-2019,1063750,balanced,256,128,128,0.5,0,6,0,-0.0029861684888601303,243,0.2885562289271896,0.37641213526708334,0.7665965092290248,0.010869565217391304,0.15579710144927536,0.06976744186046512
msmarco-passage-trec-dl-2019,1063750,balanced,512,256,256,0.5,0,6,0,-0.0008242204785346985,488,0.2885562289271896,0.37641213526708334,0.7665965092290248,0.010869565217391304,0.15579710144927536,0.06976744186046512
msmarco-passage-trec-dl-2019,1063750,balanced,1024,512,512,0.5,0,8,0,-0.00016274116933345795,984,0.37641213526708334,0.37641213526708334,1.0,0.018115942028985508,0.15579710144927536,0.11627906976744187
msmarco-passage-trec-dl-2019,1063750,balanced,2048,1024,1024,0.5,0,10,0,-0.0002489108592271805,1981,0.37641213526708334,0.37641213526708334,1.0,0.018115942028985508,0.15579710144927536,0.11627906976744187
msmarco-passage-trec-dl-2019,1063750,balanced,4096,2048,2048,0.5,0,16,0,-0.0002008490264415741,3969,0.37641213526708334,0.37641213526708334,1.0,0.03260869565217391,0.15579710144927536,0.20930232558139533
msmarco-passage-trec-dl-2019,1063750,balanced,8192,4096,4096,0.5,0,17,0,-0.00019367411732673645,7949,0.37641213526708334,0.37641213526708334,1.0,0.03260869565217391,0.15579710144927536,0.20930232558139533
msmarco-passage-trec-dl-2019,1063750,balanced,10000,5000,5000,0.5,0,17,0,-0.0001506861299276352,9713,0.37641213526708334,0.37641213526708334,1.0,0.03260869565217391,0.15579710144927536,0.20930232558139533
msmarco-passage-trec-dl-2019,1063750,blocker,128,64,64,0.5,0,4,0,-0.0004887599498033524,122,0.2885562289271896,0.37641213526708334,0.7665965092290248,0.010869565217391304,0.15579710144927536,0.06976744186046512
msmarco-passage-trec-dl-2019,1063750,blocker,256,128,128,0.5,0,6,0,-0.0029861684888601303,243,0.2885562289271896,0.37641213526708334,0.7665965092290248,0.010869565217391304,0.15579710144927536,0.06976744186046512
msmarco-passage-trec-dl-2019,1063750,blocker,512,256,256,0.5,0,6,0,-0.0008242204785346985,488,0.2885562289271896,0.37641213526708334,0.7665965092290248,0.010869565217391304,0.15579710144927536,0.06976744186046512
msmarco-passage-trec-dl-2019,1063750,blocker,1024,640,384,0.625,256,9,0,-0.0005281157791614532,986,0.37641213526708334,0.37641213526708334,1.0,0.018115942028985508,0.15579710144927536,0.11627906976744187
msmarco-passage-trec-dl-2019,1063750,blocker,2048,1408,640,0.6875,768,10,0,-7.601454854011536e-06,1982,0.37641213526708334,0.37641213526708334,1.0,0.018115942028985508,0.15579710144927536,0.11627906976744187
msmarco-passage-trec-dl-2019,1063750,blocker,4096,2048,2048,0.5,0,16,0,-0.0002008490264415741,3969,0.37641213526708334,0.37641213526708334,1.0,0.03260869565217391,0.15579710144927536,0.20930232558139533
msmarco-passage-trec-dl-2019,1063750,blocker,8192,3192,5000,0.3896484375,1808,17,0,-0.0001506861299276352,7969,0.37641213526708334,0.37641213526708334,1.0,0.03260869565217391,0.15579710144927536,0.20930232558139533
msmarco-passage-trec-dl-2019,1063750,blocker,10000,5000,5000,0.5,0,17,0,-0.0001506861299276352,9713,0.37641213526708334,0.37641213526708334,1.0,0.03260869565217391,0.15579710144927536,0.20930232558139533
msmarco-passage-trec-dl-2019,1063750,pressure,128,64,64,0.5,0,4,0,-0.0004887599498033524,122,0.2885562289271896,0.37641213526708334,0.7665965092290248,0.010869565217391304,0.15579710144927536,0.06976744186046512
msmarco-passage-trec-dl-2019,1063750,pressure,256,128,128,0.5,0,6,0,-0.0029861684888601303,243,0.2885562289271896,0.37641213526708334,0.7665965092290248,0.010869565217391304,0.15579710144927536,0.06976744186046512
msmarco-passage-trec-dl-2019,1063750,pressure,512,256,256,0.5,0,6,0,-0.0008242204785346985,488,0.2885562289271896,0.37641213526708334,0.7665965092290248,0.010869565217391304,0.15579710144927536,0.06976744186046512
msmarco-passage-trec-dl-2019,1063750,pressure,1024,576,448,0.5625,128,9,0,-0.0006418414413928986,985,0.37641213526708334,0.37641213526708334,1.0,0.018115942028985508,0.15579710144927536,0.11627906976744187
msmarco-passage-trec-dl-2019,1063750,pressure,2048,1408,640,0.6875,768,10,0,-7.601454854011536e-06,1982,0.37641213526708334,0.37641213526708334,1.0,0.018115942028985508,0.15579710144927536,0.11627906976744187
msmarco-passage-trec-dl-2019,1063750,pressure,4096,2048,2048,0.5,0,16,0,-0.0002008490264415741,3969,0.37641213526708334,0.37641213526708334,1.0,0.03260869565217391,0.15579710144927536,0.20930232558139533
msmarco-passage-trec-dl-2019,1063750,pressure,8192,3392,4800,0.4140625,1408,17,0,-0.00015881843864917755,7966,0.37641213526708334,0.37641213526708334,1.0,0.03260869565217391,0.15579710144927536,0.20930232558139533
msmarco-passage-trec-dl-2019,1063750,pressure,10000,5000,5000,0.5,0,17,0,-0.0001506861299276352,9713,0.37641213526708334,0.37641213526708334,1.0,0.03260869565217391,0.15579710144927536,0.20930232558139533
msmarco-passage-trec-dl-2019,1063750,allocation-grid-oracle,128,64,64,0.5,0,4,0,-0.0004887599498033524,122,0.2885562289271896,0.37641213526708334,0.7665965092290248,0.010869565217391304,0.15579710144927536,0.06976744186046512
msmarco-passage-trec-dl-2019,1063750,allocation-grid-oracle,256,128,128,0.5,0,6,0,-0.0029861684888601303,243,0.2885562289271896,0.37641213526708334,0.7665965092290248,0.010869565217391304,0.15579710144927536,0.06976744186046512
msmarco-passage-trec-dl-2019,1063750,allocation-grid-oracle,512,256,256,0.5,0,6,0,-0.0008242204785346985,488,0.2885562289271896,0.37641213526708334,0.7665965092290248,0.010869565217391304,0.15579710144927536,0.06976744186046512
msmarco-passage-trec-dl-2019,1063750,allocation-grid-oracle,1024,640,384,0.625,256,9,0,-0.0005281157791614532,986,0.37641213526708334,0.37641213526708334,1.0,0.018115942028985508,0.15579710144927536,0.11627906976744187
msmarco-passage-trec-dl-2019,1063750,allocation-grid-oracle,2048,1408,640,0.6875,768,10,0,-7.601454854011536e-06,1982,0.37641213526708334,0.37641213526708334,1.0,0.018115942028985508,0.15579710144927536,0.11627906976744187
msmarco-passage-trec-dl-2019,1063750,allocation-grid-oracle,4096,2048,2048,0.5,0,16,0,-0.0002008490264415741,3969,0.37641213526708334,0.37641213526708334,1.0,0.03260869565217391,0.15579710144927536,0.20930232558139533
msmarco-passage-trec-dl-2019,1063750,allocation-grid-oracle,8192,3192,5000,0.3896484375,1808,17,0,-0.0001506861299276352,7969,0.37641213526708334,0.37641213526708334,1.0,0.03260869565217391,0.15579710144927536,0.20930232558139533
msmarco-passage-trec-dl-2019,1063750,allocation-grid-oracle,10000,5000,5000,0.5,0,17,0,-0.0001506861299276352,9713,0.37641213526708334,0.37641213526708334,1.0,0.03260869565217391,0.15579710144927536,0.20930232558139533
msmarco-passage-trec-dl-2019,130510,balanced,128,64,64,0.5,0,22,0,-0.0037715863436460495,105,0.7468404933801904,0.7468404933801904,1.0,0.75,0.9642857142857143,0.7777777777777778
msmarco-passage-trec-dl-2019,130510,balanced,256,128,128,0.5,0,25,0,-0.0003674570471048355,223,0.7468404933801904,0.7468404933801904,1.0,0.7857142857142857,0.9642857142857143,0.8148148148148148
msmarco-passage-trec-dl-2019,130510,balanced,512,256,256,0.5,0,27,0,-0.0001767091453075409,459,0.7468404933801904,0.7468404933801904,1.0,0.7857142857142857,0.9642857142857143,0.8148148148148148
msmarco-passage-trec-dl-2019,130510,balanced,1024,512,512,0.5,0,32,0,-0.0010843686759471893,928,0.7468404933801904,0.7468404933801904,1.0,0.8571428571428571,0.9642857142857143,0.8888888888888888
msmarco-passage-trec-dl-2019,130510,balanced,2048,1024,1024,0.5,0,32,0,-0.00025862548500299454,1871,0.7468404933801904,0.7468404933801904,1.0,0.8571428571428571,0.9642857142857143,0.8888888888888888
msmarco-passage-trec-dl-2019,130510,balanced,4096,2048,2048,0.5,0,33,0,-0.00044170860201120377,3660,0.7468404933801904,0.7468404933801904,1.0,0.8571428571428571,0.9642857142857143,0.8888888888888888
msmarco-passage-trec-dl-2019,130510,balanced,8192,4096,4096,0.5,0,33,0,-0.00020794104784727097,7255,0.7468404933801904,0.7468404933801904,1.0,0.8571428571428571,0.9642857142857143,0.8888888888888888
msmarco-passage-trec-dl-2019,130510,balanced,10000,5000,5000,0.5,0,33,0,-0.00016495399177074432,8883,0.7468404933801904,0.7468404933801904,1.0,0.8571428571428571,0.9642857142857143,0.8888888888888888
msmarco-passage-trec-dl-2019,130510,blocker,128,64,64,0.5,0,22,0,-0.0037715863436460495,105,0.7468404933801904,0.7468404933801904,1.0,0.75,0.9642857142857143,0.7777777777777778
msmarco-passage-trec-dl-2019,130510,blocker,256,128,128,0.5,0,25,0,-0.0003674570471048355,223,0.7468404933801904,0.7468404933801904,1.0,0.7857142857142857,0.9642857142857143,0.8148148148148148
msmarco-passage-trec-dl-2019,130510,blocker,512,320,192,0.625,128,29,0,-7.093697786331177e-05,458,0.7468404933801904,0.7468404933801904,1.0,0.8571428571428571,0.9642857142857143,0.8888888888888888
msmarco-passage-trec-dl-2019,130510,blocker,1024,704,320,0.6875,384,32,0,-0.0006450172513723373,936,0.7468404933801904,0.7468404933801904,1.0,0.8571428571428571,0.9642857142857143,0.8888888888888888
msmarco-passage-trec-dl-2019,130510,blocker,2048,1664,384,0.8125,1280,33,0,-0.0005473718047142029,1917,0.7468404933801904,0.7468404933801904,1.0,0.8571428571428571,0.9642857142857143,0.8888888888888888
msmarco-passage-trec-dl-2019,130510,blocker,4096,3648,448,0.890625,3200,33,0,-0.00023701228201389313,3923,0.7468404933801904,0.7468404933801904,1.0,0.8571428571428571,0.9642857142857143,0.8888888888888888
msmarco-passage-trec-dl-2019,130510,blocker,8192,5000,3192,0.6103515625,1808,33,0,-0.00016495399177074432,7306,0.7468404933801904,0.7468404933801904,1.0,0.8571428571428571,0.9642857142857143,0.8888888888888888
msmarco-passage-trec-dl-2019,130510,blocker,10000,5000,5000,0.5,0,33,0,-0.00016495399177074432,8883,0.7468404933801904,0.7468404933801904,1.0,0.8571428571428571,0.9642857142857143,0.8888888888888888
msmarco-passage-trec-dl-2019,130510,pressure,128,64,64,0.5,0,22,0,-0.0037715863436460495,105,0.7468404933801904,0.7468404933801904,1.0,0.75,0.9642857142857143,0.7777777777777778
msmarco-passage-trec-dl-2019,130510,pressure,256,128,128,0.5,0,25,0,-0.0003674570471048355,223,0.7468404933801904,0.7468404933801904,1.0,0.7857142857142857,0.9642857142857143,0.8148148148148148
msmarco-passage-trec-dl-2019,130510,pressure,512,320,192,0.625,128,29,0,-7.093697786331177e-05,458,0.7468404933801904,0.7468404933801904,1.0,0.8571428571428571,0.9642857142857143,0.8888888888888888
msmarco-passage-trec-dl-2019,130510,pressure,1024,640,384,0.625,256,32,0,-0.0007646866142749786,934,0.7468404933801904,0.7468404933801904,1.0,0.8571428571428571,0.9642857142857143,0.8888888888888888
msmarco-passage-trec-dl-2019,130510,pressure,2048,1536,512,0.75,1024,33,0,-0.0005938922986388206,1904,0.7468404933801904,0.7468404933801904,1.0,0.8571428571428571,0.9642857142857143,0.8888888888888888
msmarco-passage-trec-dl-2019,130510,pressure,4096,3584,512,0.875,3072,33,0,-0.00024174898862838745,3910,0.7468404933801904,0.7468404933801904,1.0,0.8571428571428571,0.9642857142857143,0.8888888888888888
msmarco-passage-trec-dl-2019,130510,pressure,8192,5000,3192,0.6103515625,1808,33,0,-0.00016495399177074432,7306,0.7468404933801904,0.7468404933801904,1.0,0.8571428571428571,0.9642857142857143,0.8888888888888888
msmarco-passage-trec-dl-2019,130510,pressure,10000,5000,5000,0.5,0,33,0,-0.00016495399177074432,8883,0.7468404933801904,0.7468404933801904,1.0,0.8571428571428571,0.9642857142857143,0.8888888888888888
msmarco-passage-trec-dl-2019,130510,allocation-grid-oracle,128,64,64,0.5,0,22,0,-0.0037715863436460495,105,0.7468404933801904,0.7468404933801904,1.0,0.75,0.9642857142857143,0.7777777777777778
msmarco-passage-trec-dl-2019,130510,allocation-grid-oracle,256,128,128,0.5,0,25,0,-0.0003674570471048355,223,0.7468404933801904,0.7468404933801904,1.0,0.7857142857142857,0.9642857142857143,0.8148148148148148
msmarco-passage-trec-dl-2019,130510,allocation-grid-oracle,512,320,192,0.625,128,29,0,-7.093697786331177e-05,458,0.7468404933801904,0.7468404933801904,1.0,0.8571428571428571,0.9642857142857143,0.8888888888888888
msmarco-passage-trec-dl-2019,130510,allocation-grid-oracle,1024,704,320,0.6875,384,32,0,-0.0006450172513723373,936,0.7468404933801904,0.7468404933801904,1.0,0.8571428571428571,0.9642857142857143,0.8888888888888888
msmarco-passage-trec-dl-2019,130510,allocation-grid-oracle,2048,1664,384,0.8125,1280,33,0,-0.0005473718047142029,1917,0.7468404933801904,0.7468404933801904,1.0,0.8571428571428571,0.9642857142857143,0.8888888888888888
msmarco-passage-trec-dl-2019,130510,allocation-grid-oracle,4096,3648,448,0.890625,3200,33,0,-0.00023701228201389313,3923,0.7468404933801904,0.7468404933801904,1.0,0.8571428571428571,0.9642857142857143,0.8888888888888888
msmarco-passage-trec-dl-2019,130510,allocation-grid-oracle,8192,5000,3192,0.6103515625,1808,33,0,-0.00016495399177074432,7306,0.7468404933801904,0.7468404933801904,1.0,0.8571428571428571,0.9642857142857143,0.8888888888888888
msmarco-passage-trec-dl-2019,130510,allocation-grid-oracle,10000,5000,5000,0.5,0,33,0,-0.00016495399177074432,8883,0.7468404933801904,0.7468404933801904,1.0,0.8571428571428571,0.9642857142857143,0.8888888888888888
msmarco-passage-trec-dl-2019,489204,balanced,128,64,64,0.5,0,4,0,-0.0006158854812383652,117,0.315450506619481,0.33565433467531713,0.9398076355087754,0.041666666666666664,0.17708333333333334,0.2352941176470588
msmarco-passage-trec-dl-2019,489204,balanced,256,128,128,0.5,0,7,0,-0.00013896822929382324,225,0.33565433467531713,0.33565433467531713,1.0,0.052083333333333336,0.17708333333333334,0.29411764705882354
msmarco-passage-trec-dl-2019,489204,balanced,512,256,256,0.5,0,10,0,-0.0001988094300031662,451,0.33565433467531713,0.33565433467531713,1.0,0.052083333333333336,0.17708333333333334,0.29411764705882354
msmarco-passage-trec-dl-2019,489204,balanced,1024,512,512,0.5,0,21,0,-0.00012992508709430695,880,0.33565433467531713,0.33565433467531713,1.0,0.08333333333333333,0.17708333333333334,0.4705882352941176
msmarco-passage-trec-dl-2019,489204,balanced,2048,1024,1024,0.5,0,24,0,-5.963630974292755e-05,1714,0.33565433467531713,0.33565433467531713,1.0,0.09375,0.17708333333333334,0.5294117647058824
msmarco-passage-trec-dl-2019,489204,balanced,4096,2048,2048,0.5,0,26,0,-0.0002935584634542465,3266,0.33565433467531713,0.33565433467531713,1.0,0.09375,0.17708333333333334,0.5294117647058824
msmarco-passage-trec-dl-2019,489204,balanced,8192,4096,4096,0.5,0,28,0,-0.00016493722796440125,6544,0.33565433467531713,0.33565433467531713,1.0,0.10416666666666667,0.17708333333333334,0.5882352941176471
msmarco-passage-trec-dl-2019,489204,balanced,10000,5000,5000,0.5,0,28,0,-0.00012194924056529999,8076,0.33565433467531713,0.33565433467531713,1.0,0.10416666666666667,0.17708333333333334,0.5882352941176471
msmarco-passage-trec-dl-2019,489204,blocker,128,64,64,0.5,0,4,0,-0.0006158854812383652,117,0.315450506619481,0.33565433467531713,0.9398076355087754,0.041666666666666664,0.17708333333333334,0.2352941176470588
msmarco-passage-trec-dl-2019,489204,blocker,256,128,128,0.5,0,7,0,-0.00013896822929382324,225,0.33565433467531713,0.33565433467531713,1.0,0.052083333333333336,0.17708333333333334,0.29411764705882354
msmarco-passage-trec-dl-2019,489204,blocker,512,256,256,0.5,0,10,0,-0.0001988094300031662,451,0.33565433467531713,0.33565433467531713,1.0,0.052083333333333336,0.17708333333333334,0.29411764705882354
msmarco-passage-trec-dl-2019,489204,blocker,1024,384,640,0.375,256,22,0,-0.0003998018801212311,903,0.33565433467531713,0.33565433467531713,1.0,0.09375,0.17708333333333334,0.5294117647058824
msmarco-passage-trec-dl-2019,489204,blocker,2048,640,1408,0.3125,768,26,0,-0.0005003735423088074,1748,0.33565433467531713,0.33565433467531713,1.0,0.09375,0.17708333333333334,0.5294117647058824
msmarco-passage-trec-dl-2019,489204,blocker,4096,1088,3008,0.265625,1920,28,0,-0.0002749767154455185,3379,0.33565433467531713,0.33565433467531713,1.0,0.10416666666666667,0.17708333333333334,0.5882352941176471
msmarco-passage-trec-dl-2019,489204,blocker,8192,3192,5000,0.3896484375,1808,28,0,-0.00012194924056529999,6644,0.33565433467531713,0.33565433467531713,1.0,0.10416666666666667,0.17708333333333334,0.5882352941176471
msmarco-passage-trec-dl-2019,489204,blocker,10000,5000,5000,0.5,0,28,0,-0.00012194924056529999,8076,0.33565433467531713,0.33565433467531713,1.0,0.10416666666666667,0.17708333333333334,0.5882352941176471
msmarco-passage-trec-dl-2019,489204,pressure,128,64,64,0.5,0,4,0,-0.0006158854812383652,117,0.315450506619481,0.33565433467531713,0.9398076355087754,0.041666666666666664,0.17708333333333334,0.2352941176470588
msmarco-passage-trec-dl-2019,489204,pressure,256,128,128,0.5,0,7,0,-0.00013896822929382324,225,0.33565433467531713,0.33565433467531713,1.0,0.052083333333333336,0.17708333333333334,0.29411764705882354
msmarco-passage-trec-dl-2019,489204,pressure,512,256,256,0.5,0,10,0,-0.0001988094300031662,451,0.33565433467531713,0.33565433467531713,1.0,0.052083333333333336,0.17708333333333334,0.29411764705882354
msmarco-passage-trec-dl-2019,489204,pressure,1024,448,576,0.4375,128,22,0,-0.0005135275423526764,891,0.33565433467531713,0.33565433467531713,1.0,0.09375,0.17708333333333334,0.5294117647058824
msmarco-passage-trec-dl-2019,489204,pressure,2048,704,1344,0.34375,640,26,0,-0.0005314256995916367,1735,0.33565433467531713,0.33565433467531713,1.0,0.09375,0.17708333333333334,0.5294117647058824
msmarco-passage-trec-dl-2019,489204,pressure,4096,1088,3008,0.265625,1920,28,0,-0.0002749767154455185,3379,0.33565433467531713,0.33565433467531713,1.0,0.10416666666666667,0.17708333333333334,0.5882352941176471
msmarco-passage-trec-dl-2019,489204,pressure,8192,3192,5000,0.3896484375,1808,28,0,-0.00012194924056529999,6644,0.33565433467531713,0.33565433467531713,1.0,0.10416666666666667,0.17708333333333334,0.5882352941176471
msmarco-passage-trec-dl-2019,489204,pressure,10000,5000,5000,0.5,0,28,0,-0.00012194924056529999,8076,0.33565433467531713,0.33565433467531713,1.0,0.10416666666666667,0.17708333333333334,0.5882352941176471
msmarco-passage-trec-dl-2019,489204,allocation-grid-oracle,128,64,64,0.5,0,4,0,-0.0006158854812383652,117,0.315450506619481,0.33565433467531713,0.9398076355087754,0.041666666666666664,0.17708333333333334,0.2352941176470588
msmarco-passage-trec-dl-2019,489204,allocation-grid-oracle,256,128,128,0.5,0,7,0,-0.00013896822929382324,225,0.33565433467531713,0.33565433467531713,1.0,0.052083333333333336,0.17708333333333334,0.29411764705882354
msmarco-passage-trec-dl-2019,489204,allocation-grid-oracle,512,256,256,0.5,0,10,0,-0.0001988094300031662,451,0.33565433467531713,0.33565433467531713,1.0,0.052083333333333336,0.17708333333333334,0.29411764705882354
msmarco-passage-trec-dl-2019,489204,allocation-grid-oracle,1024,384,640,0.375,256,22,0,-0.0003998018801212311,903,0.33565433467531713,0.33565433467531713,1.0,0.09375,0.17708333333333334,0.5294117647058824
msmarco-passage-trec-dl-2019,489204,allocation-grid-oracle,2048,640,1408,0.3125,768,26,0,-0.0005003735423088074,1748,0.33565433467531713,0.33565433467531713,1.0,0.09375,0.17708333333333334,0.5294117647058824
msmarco-passage-trec-dl-2019,489204,allocation-grid-oracle,4096,1088,3008,0.265625,1920,28,0,-0.0002749767154455185,3379,0.33565433467531713,0.33565433467531713,1.0,0.10416666666666667,0.17708333333333334,0.5882352941176471
msmarco-passage-trec-dl-2019,489204,allocation-grid-oracle,8192,3192,5000,0.3896484375,1808,28,0,-0.00012194924056529999,6644,0.33565433467531713,0.33565433467531713,1.0,0.10416666666666667,0.17708333333333334,0.5882352941176471
msmarco-passage-trec-dl-2019,489204,allocation-grid-oracle,10000,5000,5000,0.5,0,28,0,-0.00012194924056529999,8076,0.33565433467531713,0.33565433467531713,1.0,0.10416666666666667,0.17708333333333334,0.5882352941176471
msmarco-passage-trec-dl-2019,573724,balanced,128,64,64,0.5,0,18,0,-0.0008675474673509598,89,0.44917869508352665,0.44917869508352665,1.0,0.2608695652173913,0.7971014492753623,0.32727272727272727
msmarco-passage-trec-dl-2019,573724,balanced,256,128,128,0.5,0,25,0,-0.00028748251497745514,177,0.44917869508352665,0.44917869508352665,1.0,0.30434782608695654,0.7971014492753623,0.38181818181818183
msmarco-passage-trec-dl-2019,573724,balanced,512,256,256,0.5,0,66,0,-5.784817039966583e-05,399,0.44917869508352665,0.44917869508352665,1.0,0.6521739130434783,0.7971014492753623,0.8181818181818182
msmarco-passage-trec-dl-2019,573724,balanced,1024,512,512,0.5,0,76,0,-1.724623143672943e-05,879,0.44917869508352665,0.44917869508352665,1.0,0.7246376811594203,0.7971014492753623,0.9090909090909091
msmarco-passage-trec-dl-2019,573724,balanced,2048,1024,1024,0.5,0,82,0,-6.479676812887192e-05,1853,0.44917869508352665,0.44917869508352665,1.0,0.7536231884057971,0.7971014492753623,0.9454545454545454
msmarco-passage-trec-dl-2019,573724,balanced,4096,2048,2048,0.5,0,91,0,-7.843691855669022e-05,3757,0.44917869508352665,0.44917869508352665,1.0,0.782608695652174,0.7971014492753623,0.9818181818181819
msmarco-passage-trec-dl-2019,573724,balanced,8192,4096,4096,0.5,0,94,0,-8.701160550117493e-05,7560,0.44917869508352665,0.44917869508352665,1.0,0.7971014492753623,0.7971014492753623,1.0
msmarco-passage-trec-dl-2019,573724,balanced,10000,5000,5000,0.5,0,94,0,-4.4024549424648285e-05,9273,0.44917869508352665,0.44917869508352665,1.0,0.7971014492753623,0.7971014492753623,1.0
msmarco-passage-trec-dl-2019,573724,blocker,128,64,64,0.5,0,18,0,-0.0008675474673509598,89,0.44917869508352665,0.44917869508352665,1.0,0.2608695652173913,0.7971014492753623,0.32727272727272727
msmarco-passage-trec-dl-2019,573724,blocker,256,128,128,0.5,0,25,0,-0.00028748251497745514,177,0.44917869508352665,0.44917869508352665,1.0,0.30434782608695654,0.7971014492753623,0.38181818181818183
msmarco-passage-trec-dl-2019,573724,blocker,512,320,192,0.625,128,72,0,-0.00010382197797298431,399,0.44917869508352665,0.44917869508352665,1.0,0.7101449275362319,0.7971014492753623,0.890909090909091
