dataset,snapshot,query_id,L,accesses,ndcg10,full_ndcg10,ordered20,overlap20
nfcorpus,0,PLAIN-1363,20,21,0.3647442587311445,0.3647442587311445,1,1.0
nfcorpus,0,PLAIN-1363,50,51,0.3647442587311445,0.3647442587311445,1,1.0
nfcorpus,0,PLAIN-1363,100,101,0.3647442587311445,0.3647442587311445,1,1.0
nfcorpus,0,PLAIN-1363,200,201,0.3647442587311445,0.3647442587311445,1,1.0
nfcorpus,0,PLAIN-1363,500,501,0.3647442587311445,0.3647442587311445,1,1.0
nfcorpus,0,PLAIN-1363,1000,1001,0.3647442587311445,0.3647442587311445,1,1.0
nfcorpus,0,PLAIN-1363,2000,2001,0.3647442587311445,0.3647442587311445,1,1.0
nfcorpus,0,PLAIN-1363,5000,3634,0.3647442587311445,0.3647442587311445,1,1.0
nfcorpus,0,PLAIN-1374,10,20,0.0,0.0,0,0.4
nfcorpus,0,PLAIN-1374,20,40,0.0,0.0,0,0.4
nfcorpus,0,PLAIN-1374,50,100,0.0,0.0,0,0.75
nfcorpus,0,PLAIN-1374,100,200,0.0,0.0,1,1.0
nfcorpus,0,PLAIN-1374,200,400,0.0,0.0,1,1.0
nfcorpus,0,PLAIN-1374,500,807,0.0,0.0,1,1.0
nfcorpus,0,PLAIN-1374,1000,1307,0.0,0.0,1,1.0
nfcorpus,0,PLAIN-1374,2000,2307,0.0,0.0,1,1.0
nfcorpus,0,PLAIN-1374,5000,3940,0.0,0.0,1,1.0
nfcorpus,0,PLAIN-1387,10,20,0.5637884576902256,0.7788065869851872,0,0.75
nfcorpus,0,PLAIN-1387,20,37,0.6489315753318465,0.7788065869851872,0,0.85
nfcorpus,0,PLAIN-1387,50,67,0.6489315753318465,0.7788065869851872,0,0.85
nfcorpus,0,PLAIN-1387,100,117,0.7151857987862356,0.7788065869851872,0,0.9
nfcorpus,0,PLAIN-1387,200,217,0.7788065869851872,0.7788065869851872,0,0.9
nfcorpus,0,PLAIN-1387,500,517,0.7788065869851872,0.7788065869851872,0,0.9
nfcorpus,0,PLAIN-1387,1000,1017,0.7788065869851872,0.7788065869851872,1,1.0
nfcorpus,0,PLAIN-1387,2000,2017,0.7788065869851872,0.7788065869851872,1,1.0
nfcorpus,0,PLAIN-1387,5000,3650,0.7788065869851872,0.7788065869851872,1,1.0
nfcorpus,0,PLAIN-1398,10,20,1.0,1.0,0,0.75
nfcorpus,0,PLAIN-1398,20,40,1.0,1.0,0,0.95
nfcorpus,0,PLAIN-1398,50,100,1.0,1.0,1,1.0
nfcorpus,0,PLAIN-1398,100,200,1.0,1.0,1,1.0
nfcorpus,0,PLAIN-1398,200,400,1.0,1.0,1,1.0
nfcorpus,0,PLAIN-1398,500,1000,1.0,1.0,1,1.0
nfcorpus,0,PLAIN-1398,1000,1899,1.0,1.0,1,1.0
nfcorpus,0,PLAIN-1398,2000,2899,1.0,1.0,1,1.0
nfcorpus,0,PLAIN-1398,5000,4532,1.0,1.0,1,1.0
nfcorpus,0,PLAIN-1409,10,20,0.2489083270225946,0.09478836436955078,0,0.55
nfcorpus,0,PLAIN-1409,20,40,0.17993148201117176,0.09478836436955078,0,0.55
nfcorpus,0,PLAIN-1409,50,100,0.3088720787393924,0.09478836436955078,0,0.55
nfcorpus,0,PLAIN-1409,100,200,0.09478836436955078,0.09478836436955078,0,0.8
nfcorpus,0,PLAIN-1409,200,343,0.09478836436955078,0.09478836436955078,1,1.0
nfcorpus,0,PLAIN-1409,500,643,0.09478836436955078,0.09478836436955078,1,1.0
nfcorpus,0,PLAIN-1409,1000,1143,0.09478836436955078,0.09478836436955078,1,1.0
nfcorpus,0,PLAIN-1409,2000,2143,0.09478836436955078,0.09478836436955078,1,1.0
nfcorpus,0,PLAIN-1409,5000,3776,0.09478836436955078,0.09478836436955078,1,1.0
nfcorpus,0,PLAIN-1419,10,18,0.601572065456638,0.5836175861945262,0,0.85
nfcorpus,0,PLAIN-1419,20,28,0.601572065456638,0.5836175861945262,0,1.0
nfcorpus,0,PLAIN-1419,50,58,0.601572065456638,0.5836175861945262,0,1.0
nfcorpus,0,PLAIN-1419,100,108,0.601572065456638,0.5836175861945262,0,1.0
nfcorpus,0,PLAIN-1419,200,208,0.6651928536555898,0.5836175861945262,0,1.0
nfcorpus,0,PLAIN-1419,500,508,0.6530488081313035,0.5836175861945262,0,1.0
nfcorpus,0,PLAIN-1419,1000,1008,0.6530488081313035,0.5836175861945262,0,1.0
nfcorpus,0,PLAIN-1419,2000,2008,0.5836175861945262,0.5836175861945262,1,1.0
nfcorpus,0,PLAIN-1419,5000,3641,0.5836175861945262,0.5836175861945262,1,1.0
nfcorpus,0,PLAIN-1429,10,20,0.0,0.0,0,0.45
nfcorpus,0,PLAIN-1429,20,40,0.0,0.0,0,0.5
nfcorpus,0,PLAIN-1429,50,100,0.0,0.0,0,0.7
nfcorpus,0,PLAIN-1429,100,200,0.0,0.0,0,0.9
nfcorpus,0,PLAIN-1429,200,400,0.0,0.0,1,1.0
nfcorpus,0,PLAIN-1429,500,1000,0.0,0.0,1,1.0
nfcorpus,0,PLAIN-1429,1000,2000,0.0,0.0,1,1.0
nfcorpus,0,PLAIN-1429,2000,4000,0.0,0.0,1,1.0
nfcorpus,0,PLAIN-1429,5000,6352,0.0,0.0,1,1.0
nfcorpus,0,PLAIN-143,10,20,0.6062137188643683,0.5485235712553669,0,0.35
nfcorpus,0,PLAIN-143,20,40,0.5542974930850709,0.5485235712553669,0,0.4
nfcorpus,0,PLAIN-143,50,100,0.5485235712553669,0.5485235712553669,0,0.9
nfcorpus,0,PLAIN-143,100,200,0.5485235712553669,0.5485235712553669,0,0.95
nfcorpus,0,PLAIN-143,200,392,0.5485235712553669,0.5485235712553669,0,0.95
nfcorpus,0,PLAIN-143,500,692,0.5485235712553669,0.5485235712553669,1,1.0
nfcorpus,0,PLAIN-143,1000,1192,0.5485235712553669,0.5485235712553669,1,1.0
nfcorpus,0,PLAIN-143,2000,2192,0.5485235712553669,0.5485235712553669,1,1.0
nfcorpus,0,PLAIN-143,5000,3825,0.5485235712553669,0.5485235712553669,1,1.0
nfcorpus,0,PLAIN-1441,10,20,0.6843830725976618,0.6207622843987102,0,0.65
nfcorpus,0,PLAIN-1441,20,40,0.6843830725976618,0.6207622843987102,0,0.8
nfcorpus,0,PLAIN-1441,50,100,0.6207622843987102,0.6207622843987102,0,0.95
nfcorpus,0,PLAIN-1441,100,160,0.6207622843987102,0.6207622843987102,1,1.0
nfcorpus,0,PLAIN-1441,200,260,0.6207622843987102,0.6207622843987102,1,1.0
nfcorpus,0,PLAIN-1441,500,560,0.6207622843987102,0.6207622843987102,1,1.0
nfcorpus,0,PLAIN-1441,1000,1060,0.6207622843987102,0.6207622843987102,1,1.0
nfcorpus,0,PLAIN-1441,2000,2060,0.6207622843987102,0.6207622843987102,1,1.0
nfcorpus,0,PLAIN-1441,5000,3693,0.6207622843987102,0.6207622843987102,1,1.0
nfcorpus,0,PLAIN-1453,10,20,0.5743371894486218,0.8415908474314974,0,0.5
nfcorpus,0,PLAIN-1453,20,40,0.6994739030813919,0.8415908474314974,0,0.55
nfcorpus,0,PLAIN-1453,50,100,0.8415908474314974,0.8415908474314974,0,0.65
nfcorpus,0,PLAIN-1453,100,200,0.8415908474314974,0.8415908474314974,0,0.8
nfcorpus,0,PLAIN-1453,200,400,0.8415908474314974,0.8415908474314974,0,0.95
nfcorpus,0,PLAIN-1453,500,1000,0.8415908474314974,0.8415908474314974,1,1.0
nfcorpus,0,PLAIN-1453,1000,2000,0.8415908474314974,0.8415908474314974,1,1.0
nfcorpus,0,PLAIN-1453,2000,3011,0.8415908474314974,0.8415908474314974,1,1.0
nfcorpus,0,PLAIN-1453,5000,4644,0.8415908474314974,0.8415908474314974,1,1.0
nfcorpus,0,PLAIN-1463,10,20,0.36885567213865283,0.44988737637276544,0,0.65
nfcorpus,0,PLAIN-1463,20,40,0.4530643748551537,0.44988737637276544,0,0.75
nfcorpus,0,PLAIN-1463,50,100,0.44988737637276544,0.44988737637276544,1,1.0
nfcorpus,0,PLAIN-1463,100,200,0.44988737637276544,0.44988737637276544,1,1.0
nfcorpus,0,PLAIN-1463,200,324,0.44988737637276544,0.44988737637276544,1,1.0
nfcorpus,0,PLAIN-1463,500,624,0.44988737637276544,0.44988737637276544,1,1.0
nfcorpus,0,PLAIN-1463,1000,1124,0.44988737637276544,0.44988737637276544,1,1.0
nfcorpus,0,PLAIN-1463,2000,2124,0.44988737637276544,0.44988737637276544,1,1.0
nfcorpus,0,PLAIN-1463,5000,3757,0.44988737637276544,0.44988737637276544,1,1.0
nfcorpus,0,PLAIN-1473,10,11,0.6309297535714575,1.0,0,0.55
nfcorpus,0,PLAIN-1473,20,21,0.6309297535714575,1.0,0,1.0
nfcorpus,0,PLAIN-1473,50,51,1.0,1.0,1,1.0
nfcorpus,0,PLAIN-1473,100,101,1.0,1.0,1,1.0
nfcorpus,0,PLAIN-1473,200,201,1.0,1.0,1,1.0
nfcorpus,0,PLAIN-1473,500,501,1.0,1.0,1,1.0
nfcorpus,0,PLAIN-1473,1000,1001,1.0,1.0,1,1.0
nfcorpus,0,PLAIN-1473,2000,2001,1.0,1.0,1,1.0
nfcorpus,0,PLAIN-1473,5000,3634,1.0,1.0,1,1.0
nfcorpus,0,PLAIN-1485,10,11,0.0,0.0,0,0.5
nfcorpus,0,PLAIN-1485,20,21,0.0,0.0,1,1.0
nfcorpus,0,PLAIN-1485,50,51,0.0,0.0,1,1.0
nfcorpus,0,PLAIN-1485,100,101,0.0,0.0,1,1.0
nfcorpus,0,PLAIN-1485,200,201,0.0,0.0,1,1.0
nfcorpus,0,PLAIN-1485,500,501,0.0,0.0,1,1.0
nfcorpus,0,PLAIN-1485,1000,1001,0.0,0.0,1,1.0
nfcorpus,0,PLAIN-1485,2000,2001,0.0,0.0,1,1.0
nfcorpus,0,PLAIN-1485,5000,3634,0.0,0.0,1,1.0
nfcorpus,0,PLAIN-1496,10,12,0.0,0.0,0,0.6
nfcorpus,0,PLAIN-1496,20,22,0.0,0.0,0,1.0
nfcorpus,0,PLAIN-1496,50,52,0.0,0.0,0,1.0
nfcorpus,0,PLAIN-1496,100,102,0.0,0.0,0,1.0
nfcorpus,0,PLAIN-1496,200,202,0.0,0.0,0,1.0
nfcorpus,0,PLAIN-1496,500,502,0.0,0.0,1,1.0
nfcorpus,0,PLAIN-1496,1000,1002,0.0,0.0,1,1.0
nfcorpus,0,PLAIN-1496,2000,2002,0.0,0.0,1,1.0
nfcorpus,0,PLAIN-1496,5000,3635,0.0,0.0,1,1.0
nfcorpus,0,PLAIN-1506,10,17,0.2863459897524692,0.30523488393970116,0,0.75
nfcorpus,0,PLAIN-1506,20,27,0.2863459897524692,0.30523488393970116,0,1.0
nfcorpus,0,PLAIN-1506,50,57,0.2863459897524692,0.30523488393970116,0,1.0
nfcorpus,0,PLAIN-1506,100,107,0.2863459897524692,0.30523488393970116,0,1.0
nfcorpus,0,PLAIN-1506,200,207,0.30523488393970116,0.30523488393970116,0,1.0
nfcorpus,0,PLAIN-1506,500,507,0.30523488393970116,0.30523488393970116,0,1.0
nfcorpus,0,PLAIN-1506,1000,1007,0.30523488393970116,0.30523488393970116,0,1.0
nfcorpus,0,PLAIN-1506,2000,2007,0.30523488393970116,0.30523488393970116,1,1.0
nfcorpus,0,PLAIN-1506,5000,3640,0.30523488393970116,0.30523488393970116,1,1.0
nfcorpus,0,PLAIN-1516,10,12,0.0,0.0,0,0.5
nfcorpus,0,PLAIN-1516,20,22,0.0,0.0,1,1.0
nfcorpus,0,PLAIN-1516,50,52,0.0,0.0,1,1.0
nfcorpus,0,PLAIN-1516,100,102,0.0,0.0,1,1.0
nfcorpus,0,PLAIN-1516,200,202,0.0,0.0,1,1.0
nfcorpus,0,PLAIN-1516,500,502,0.0,0.0,1,1.0
nfcorpus,0,PLAIN-1516,1000,1002,0.0,0.0,1,1.0
nfcorpus,0,PLAIN-1516,2000,2002,0.0,0.0,1,1.0
nfcorpus,0,PLAIN-1516,5000,3635,0.0,0.0,1,1.0
nfcorpus,0,PLAIN-1527,10,20,0.9363792118010481,1.0,0,0.55
nfcorpus,0,PLAIN-1527,20,40,1.0,1.0,0,0.75
nfcorpus,0,PLAIN-1527,50,100,1.0,1.0,1,1.0
nfcorpus,0,PLAIN-1527,100,200,1.0,1.0,1,1.0
nfcorpus,0,PLAIN-1527,200,400,1.0,1.0,1,1.0
nfcorpus,0,PLAIN-1527,500,1000,1.0,1.0,1,1.0
nfcorpus,0,PLAIN-1527,1000,2000,1.0,1.0,1,1.0
nfcorpus,0,PLAIN-1527,2000,3236,1.0,1.0,1,1.0
nfcorpus,0,PLAIN-1527,5000,4869,1.0,1.0,1,1.0
nfcorpus,0,PLAIN-153,10,20,0.7402521670390013,0.8855675045022481,0,0.8
nfcorpus,0,PLAIN-153,20,40,0.9398701604864067,0.8855675045022481,0,0.85
nfcorpus,0,PLAIN-153,50,100,0.8855675045022481,0.8855675045022481,1,1.0
nfcorpus,0,PLAIN-153,100,200,0.8855675045022481,0.8855675045022481,1,1.0
nfcorpus,0,PLAIN-153,200,400,0.8855675045022481,0.8855675045022481,1,1.0
nfcorpus,0,PLAIN-153,500,1000,0.8855675045022481,0.8855675045022481,1,1.0
nfcorpus,0,PLAIN-153,1000,1731,0.8855675045022481,0.8855675045022481,1,1.0
nfcorpus,0,PLAIN-153,2000,2731,0.8855675045022481,0.8855675045022481,1,1.0
nfcorpus,0,PLAIN-153,5000,4364,0.8855675045022481,0.8855675045022481,1,1.0
nfcorpus,0,PLAIN-1537,10,20,0.39673781793804724,0.3845937724137609,0,0.7
nfcorpus,0,PLAIN-1537,20,40,0.31516255047698366,0.3845937724137609,0,0.7
nfcorpus,0,PLAIN-1537,50,100,0.3845937724137609,0.3845937724137609,0,0.9
nfcorpus,0,PLAIN-1537,100,200,0.3845937724137609,0.3845937724137609,0,0.95
nfcorpus,0,PLAIN-1537,200,400,0.3845937724137609,0.3845937724137609,1,1.0
nfcorpus,0,PLAIN-1537,500,1000,0.3845937724137609,0.3845937724137609,1,1.0
nfcorpus,0,PLAIN-1537,1000,2000,0.3845937724137609,0.3845937724137609,1,1.0
nfcorpus,0,PLAIN-1537,2000,3419,0.3845937724137609,0.3845937724137609,1,1.0
nfcorpus,0,PLAIN-1537,5000,5052,0.3845937724137609,0.3845937724137609,1,1.0
nfcorpus,0,PLAIN-1547,10,20,0.0,0.0,0,0.55
nfcorpus,0,PLAIN-1547,20,40,0.0,0.0,0,0.55
nfcorpus,0,PLAIN-1547,50,100,0.0,0.0,0,0.6
nfcorpus,0,PLAIN-1547,100,200,0.0,0.0,0,0.8
nfcorpus,0,PLAIN-1547,200,400,0.0,0.0,0,0.75
nfcorpus,0,PLAIN-1547,500,1000,0.0,0.0,0,0.95
nfcorpus,0,PLAIN-1547,1000,2000,0.0,0.0,1,1.0
nfcorpus,0,PLAIN-1547,2000,3151,0.0,0.0,1,1.0
nfcorpus,0,PLAIN-1547,5000,4784,0.0,0.0,1,1.0
nfcorpus,0,PLAIN-1557,10,20,0.29727159644205703,0.29727159644205703,0,0.6
nfcorpus,0,PLAIN-1557,20,40,0.29727159644205703,0.29727159644205703,0,0.6
nfcorpus,0,PLAIN-1557,50,79,0.23365080824310533,0.29727159644205703,0,0.65
nfcorpus,0,PLAIN-1557,100,129,0.23365080824310533,0.29727159644205703,0,0.65
nfcorpus,0,PLAIN-1557,200,229,0.23365080824310533,0.29727159644205703,0,0.75
nfcorpus,0,PLAIN-1557,500,529,0.29727159644205703,0.29727159644205703,0,0.95
nfcorpus,0,PLAIN-1557,1000,1029,0.29727159644205703,0.29727159644205703,1,1.0
nfcorpus,0,PLAIN-1557,2000,2029,0.29727159644205703,0.29727159644205703,1,1.0
nfcorpus,0,PLAIN-1557,5000,3662,0.29727159644205703,0.29727159644205703,1,1.0
nfcorpus,0,PLAIN-1568,10,20,1.0,1.0,0,0.7
nfcorpus,0,PLAIN-1568,20,33,1.0,1.0,0,1.0
nfcorpus,0,PLAIN-1568,50,63,1.0,1.0,0,1.0
nfcorpus,0,PLAIN-1568,100,113,1.0,1.0,0,1.0
nfcorpus,0,PLAIN-1568,200,213,1.0,1.0,0,1.0
nfcorpus,0,PLAIN-1568,500,513,1.0,1.0,0,1.0
nfcorpus,0,PLAIN-1568,1000,1013,1.0,1.0,1,1.0
nfcorpus,0,PLAIN-1568,2000,2013,1.0,1.0,1,1.0
nfcorpus,0,PLAIN-1568,5000,3646,1.0,1.0,1,1.0
nfcorpus,0,PLAIN-1579,10,12,0.3391602052736161,0.3391602052736161,0,0.55
nfcorpus,0,PLAIN-1579,20,22,0.3391602052736161,0.3391602052736161,0,1.0
nfcorpus,0,PLAIN-1579,50,52,0.3391602052736161,0.3391602052736161,0,1.0
nfcorpus,0,PLAIN-1579,100,102,0.3391602052736161,0.3391602052736161,1,1.0
nfcorpus,0,PLAIN-1579,200,202,0.3391602052736161,0.3391602052736161,1,1.0
nfcorpus,0,PLAIN-1579,500,502,0.3391602052736161,0.3391602052736161,1,1.0
nfcorpus,0,PLAIN-1579,1000,1002,0.3391602052736161,0.3391602052736161,1,1.0
nfcorpus,0,PLAIN-1579,2000,2002,0.3391602052736161,0.3391602052736161,1,1.0
nfcorpus,0,PLAIN-1579,5000,3635,0.3391602052736161,0.3391602052736161,1,1.0
nfcorpus,0,PLAIN-1590,10,20,0.09478836436955078,0.09478836436955078,0,0.5
nfcorpus,0,PLAIN-1590,20,40,0.09478836436955078,0.09478836436955078,0,0.55
nfcorpus,0,PLAIN-1590,50,100,0.09478836436955078,0.09478836436955078,0,0.95
nfcorpus,0,PLAIN-1590,100,200,0.09478836436955078,0.09478836436955078,1,1.0
nfcorpus,0,PLAIN-1590,200,400,0.09478836436955078,0.09478836436955078,1,1.0
nfcorpus,0,PLAIN-1590,500,805,0.09478836436955078,0.09478836436955078,1,1.0
nfcorpus,0,PLAIN-1590,1000,1305,0.09478836436955078,0.09478836436955078,1,1.0
nfcorpus,0,PLAIN-1590,2000,2305,0.09478836436955078,0.09478836436955078,1,1.0
nfcorpus,0,PLAIN-1590,5000,3938,0.09478836436955078,0.09478836436955078,1,1.0
nfcorpus,0,PLAIN-1601,10,20,0.7097402150304354,0.5766882048947064,0,0.5
nfcorpus,0,PLAIN-1601,20,40,0.6429424283490954,0.5766882048947064,0,0.7
nfcorpus,0,PLAIN-1601,50,94,0.5766882048947064,0.5766882048947064,0,0.85
nfcorpus,0,PLAIN-1601,100,144,0.5766882048947064,0.5766882048947064,1,1.0
nfcorpus,0,PLAIN-1601,200,244,0.5766882048947064,0.5766882048947064,1,1.0
nfcorpus,0,PLAIN-1601,500,544,0.5766882048947064,0.5766882048947064,1,1.0
nfcorpus,0,PLAIN-1601,1000,1044,0.5766882048947064,0.5766882048947064,1,1.0
nfcorpus,0,PLAIN-1601,2000,2044,0.5766882048947064,0.5766882048947064,1,1.0
nfcorpus,0,PLAIN-1601,5000,3677,0.5766882048947064,0.5766882048947064,1,1.0
nfcorpus,0,PLAIN-1611,10,10,0.0,0.0,0,0.5
nfcorpus,0,PLAIN-1611,20,20,0.0,0.0,1,1.0
nfcorpus,0,PLAIN-1611,50,50,0.0,0.0,1,1.0
nfcorpus,0,PLAIN-1611,100,100,0.0,0.0,1,1.0
nfcorpus,0,PLAIN-1611,200,200,0.0,0.0,1,1.0
nfcorpus,0,PLAIN-1611,500,500,0.0,0.0,1,1.0
nfcorpus,0,PLAIN-1611,1000,1000,0.0,0.0,1,1.0
nfcorpus,0,PLAIN-1611,2000,2000,0.0,0.0,1,1.0
nfcorpus,0,PLAIN-1611,5000,3633,0.0,0.0,1,1.0
nfcorpus,0,PLAIN-1621,10,10,0.0,0.0,0,0.5
nfcorpus,0,PLAIN-1621,20,20,0.0,0.0,1,1.0
nfcorpus,0,PLAIN-1621,50,50,0.0,0.0,1,1.0
nfcorpus,0,PLAIN-1621,100,100,0.0,0.0,1,1.0
nfcorpus,0,PLAIN-1621,200,200,0.0,0.0,1,1.0
nfcorpus,0,PLAIN-1621,500,500,0.0,0.0,1,1.0
nfcorpus,0,PLAIN-1621,1000,1000,0.0,0.0,1,1.0
nfcorpus,0,PLAIN-1621,2000,2000,0.0,0.0,1,1.0
nfcorpus,0,PLAIN-1621,5000,3633,0.0,0.0,1,1.0
nfcorpus,0,PLAIN-1635,10,20,0.5391870169376466,0.6528642754944294,0,0.65
nfcorpus,0,PLAIN-1635,20,40,0.7312625444731046,0.6528642754944294,0,0.8
nfcorpus,0,PLAIN-1635,50,100,0.6528642754944294,0.6528642754944294,1,1.0
nfcorpus,0,PLAIN-1635,100,200,0.6528642754944294,0.6528642754944294,1,1.0
nfcorpus,0,PLAIN-1635,200,369,0.6528642754944294,0.6528642754944294,1,1.0
nfcorpus,0,PLAIN-1635,500,669,0.6528642754944294,0.6528642754944294,1,1.0
nfcorpus,0,PLAIN-1635,1000,1169,0.6528642754944294,0.6528642754944294,1,1.0
nfcorpus,0,PLAIN-1635,2000,2169,0.6528642754944294,0.6528642754944294,1,1.0
nfcorpus,0,PLAIN-1635,5000,3802,0.6528642754944294,0.6528642754944294,1,1.0
nfcorpus,0,PLAIN-1645,10,11,0.3026024134988135,0.3026024134988135,0,0.5
nfcorpus,0,PLAIN-1645,20,21,0.3026024134988135,0.3026024134988135,1,1.0
nfcorpus,0,PLAIN-1645,50,51,0.3026024134988135,0.3026024134988135,1,1.0
nfcorpus,0,PLAIN-1645,100,101,0.3026024134988135,0.3026024134988135,1,1.0
nfcorpus,0,PLAIN-1645,200,201,0.3026024134988135,0.3026024134988135,1,1.0
nfcorpus,0,PLAIN-1645,500,501,0.3026024134988135,0.3026024134988135,1,1.0
nfcorpus,0,PLAIN-1645,1000,1001,0.3026024134988135,0.3026024134988135,1,1.0
nfcorpus,0,PLAIN-1645,2000,2001,0.3026024134988135,0.3026024134988135,1,1.0
nfcorpus,0,PLAIN-1645,5000,3634,0.3026024134988135,0.3026024134988135,1,1.0
nfcorpus,0,PLAIN-165,10,20,0.35645210356634877,0.4514950829293673,0,0.5
nfcorpus,0,PLAIN-165,20,40,0.4514950829293673,0.4514950829293673,0,0.65
nfcorpus,0,PLAIN-165,50,100,0.4514950829293673,0.4514950829293673,0,0.8
nfcorpus,0,PLAIN-165,100,200,0.4514950829293673,0.4514950829293673,0,0.95
nfcorpus,0,PLAIN-165,200,400,0.4514950829293673,0.4514950829293673,1,1.0
nfcorpus,0,PLAIN-165,500,1000,0.4514950829293673,0.4514950829293673,1,1.0
nfcorpus,0,PLAIN-165,1000,2000,0.4514950829293673,0.4514950829293673,1,1.0
nfcorpus,0,PLAIN-165,2000,3207,0.4514950829293673,0.4514950829293673,1,1.0
nfcorpus,0,PLAIN-165,5000,4840,0.4514950829293673,0.4514950829293673,1,1.0
nfcorpus,0,PLAIN-1656,10,20,0.08514311764162098,0.13886244387355454,0,0.55
nfcorpus,0,PLAIN-1656,20,40,0.13886244387355454,0.13886244387355454,0,0.65
nfcorpus,0,PLAIN-1656,50,100,0.13886244387355454,0.13886244387355454,0,0.75
nfcorpus,0,PLAIN-1656,100,200,0.13886244387355454,0.13886244387355454,0,0.7
nfcorpus,0,PLAIN-1656,200,400,0.13886244387355454,0.13886244387355454,1,1.0
nfcorpus,0,PLAIN-1656,500,1000,0.13886244387355454,0.13886244387355454,1,1.0
nfcorpus,0,PLAIN-1656,1000,1800,0.13886244387355454,0.13886244387355454,1,1.0
nfcorpus,0,PLAIN-1656,2000,2800,0.13886244387355454,0.13886244387355454,1,1.0
nfcorpus,0,PLAIN-1656,5000,4433,0.13886244387355454,0.13886244387355454,1,1.0
nfcorpus,0,PLAIN-1667,10,20,0.8512360941594272,0.9363792118010481,0,0.45
nfcorpus,0,PLAIN-1667,20,40,0.9266360779006398,0.9363792118010481,0,0.55
nfcorpus,0,PLAIN-1667,50,100,0.9363792118010481,0.9363792118010481,0,0.7
nfcorpus,0,PLAIN-1667,100,200,0.9363792118010481,0.9363792118010481,0,0.95
nfcorpus,0,PLAIN-1667,200,400,0.9363792118010481,0.9363792118010481,1,1.0
nfcorpus,0,PLAIN-1667,500,1000,0.9363792118010481,0.9363792118010481,1,1.0
nfcorpus,0,PLAIN-1667,1000,1982,0.9363792118010481,0.9363792118010481,1,1.0
nfcorpus,0,PLAIN-1667,2000,2982,0.9363792118010481,0.9363792118010481,1,1.0
nfcorpus,0,PLAIN-1667,5000,4615,0.9363792118010481,0.9363792118010481,1,1.0
nfcorpus,0,PLAIN-1679,10,10,1.0,1.0,0,0.5
nfcorpus,0,PLAIN-1679,20,20,1.0,1.0,1,1.0
nfcorpus,0,PLAIN-1679,50,50,1.0,1.0,1,1.0
nfcorpus,0,PLAIN-1679,100,100,1.0,1.0,1,1.0
nfcorpus,0,PLAIN-1679,200,200,1.0,1.0,1,1.0
nfcorpus,0,PLAIN-1679,500,500,1.0,1.0,1,1.0
nfcorpus,0,PLAIN-1679,1000,1000,1.0,1.0,1,1.0
nfcorpus,0,PLAIN-1679,2000,2000,1.0,1.0,1,1.0
nfcorpus,0,PLAIN-1679,5000,3633,1.0,1.0,1,1.0
nfcorpus,0,PLAIN-1690,10,20,0.0,0.0,0,0.4
nfcorpus,0,PLAIN-1690,20,40,0.0,0.0,0,0.45
nfcorpus,0,PLAIN-1690,50,100,0.0,0.0,0,0.5
nfcorpus,0,PLAIN-1690,100,200,0.0,0.0,0,0.65
nfcorpus,0,PLAIN-1690,200,400,0.0,0.0,0,0.9
nfcorpus,0,PLAIN-1690,500,805,0.0,0.0,0,0.95
nfcorpus,0,PLAIN-1690,1000,1305,0.0,0.0,0,0.95
nfcorpus,0,PLAIN-1690,2000,2305,0.0,0.0,1,1.0
nfcorpus,0,PLAIN-1690,5000,3938,0.0,0.0,1,1.0
nfcorpus,0,PLAIN-1700,10,20,0.0,0.0,0,0.4
nfcorpus,0,PLAIN-1700,20,40,0.0,0.0,0,0.4
nfcorpus,0,PLAIN-1700,50,100,0.0,0.0,0,0.65
nfcorpus,0,PLAIN-1700,100,200,0.0,0.0,0,0.85
nfcorpus,0,PLAIN-1700,200,375,0.0,0.0,0,0.9
nfcorpus,0,PLAIN-1700,500,675,0.0,0.0,1,1.0
nfcorpus,0,PLAIN-1700,1000,1175,0.0,0.0,1,1.0
nfcorpus,0,PLAIN-1700,2000,2175,0.0,0.0,1,1.0
nfcorpus,0,PLAIN-1700,5000,3808,0.0,0.0,1,1.0
nfcorpus,0,PLAIN-1710,10,20,1.0,1.0,0,0.6
nfcorpus,0,PLAIN-1710,20,33,1.0,1.0,1,1.0
nfcorpus,0,PLAIN-1710,50,63,1.0,1.0,1,1.0
nfcorpus,0,PLAIN-1710,100,113,1.0,1.0,1,1.0
nfcorpus,0,PLAIN-1710,200,213,1.0,1.0,1,1.0
nfcorpus,0,PLAIN-1710,500,513,1.0,1.0,1,1.0
nfcorpus,0,PLAIN-1710,1000,1013,1.0,1.0,1,1.0
nfcorpus,0,PLAIN-1710,2000,2013,1.0,1.0,1,1.0
nfcorpus,0,PLAIN-1710,5000,3646,1.0,1.0,1,1.0
nfcorpus,0,PLAIN-1721,10,20,0.19518900079066107,0.36792125721353275,0,0.6
nfcorpus,0,PLAIN-1721,20,40,0.30523488393970116,0.36792125721353275,0,0.6
nfcorpus,0,PLAIN-1721,50,100,0.37185395737611554,0.36792125721353275,0,0.6
nfcorpus,0,PLAIN-1721,100,200,0.2984900352767555,0.36792125721353275,0,0.75
nfcorpus,0,PLAIN-1721,200,400,0.36792125721353275,0.36792125721353275,0,0.85
nfcorpus,0,PLAIN-1721,500,1000,0.36792125721353275,0.36792125721353275,0,0.95
nfcorpus,0,PLAIN-1721,1000,2000,0.36792125721353275,0.36792125721353275,0,0.95
