dataset,snapshot,query_id,policy,batch,budget,accesses,dense,sparse,known,stop,k,k_lower,k_upper,k20,ndcg20,full_ndcg20,cost20,baseline20_complete,budget20_cost,elapsed_seconds,baseline_cost_lower,capped_cost_upper,ndcg20_upper
msmarco-passage-trec-dl-2020,0,1043135,dibud,1,256,256,144,112,1,budget,32,32,32,20,0.6479439293718453,0.6479439293718453,185,1,185,0.5144140720367432,185.0,185.0,0.6479439293718453
msmarco-passage-trec-dl-2020,0,1043135,dibud,1,512,512,359,153,1,budget,47,47,47,20,0.6479439293718453,0.6479439293718453,185,1,185,0.5144150257110596,185.0,185.0,0.6479439293718453
msmarco-passage-trec-dl-2020,0,1043135,dibud,1,1024,1024,838,186,1,budget,52,52,52,20,0.6479439293718453,0.6479439293718453,185,1,185,0.5144150257110596,185.0,185.0,0.6479439293718453
msmarco-passage-trec-dl-2020,0,1043135,dibud,1,2048,2048,1822,226,1,budget,56,56,56,20,0.6479439293718453,0.6479439293718453,185,1,185,0.5144150257110596,185.0,185.0,0.6479439293718453
msmarco-passage-trec-dl-2020,0,1043135,dibud,1,4096,4096,3845,251,1,budget,57,57,57,20,0.6479439293718453,0.6479439293718453,185,1,185,0.5144150257110596,185.0,185.0,0.6479439293718453
msmarco-passage-trec-dl-2020,0,1043135,dibud,1,8192,8192,7928,264,1,budget,57,57,57,20,0.6479439293718453,0.6479439293718453,185,1,185,0.514415979385376,185.0,185.0,0.6479439293718453
msmarco-passage-trec-dl-2020,0,1043135,dibud,1,10000,10000,9734,266,1,budget,57,57,57,20,0.6479439293718453,0.6479439293718453,185,1,185,0.514415979385376,185.0,185.0,0.6479439293718453
msmarco-passage-trec-dl-2020,0,1051399,dibud,1,128,128,68,60,1,budget,6,6,6,6,0.5224877660712054,0.6082313606600431,5097,1,128,0.4175138473510742,5097.0,128.0,0.5224877660712054
msmarco-passage-trec-dl-2020,0,1051399,dibud,1,256,256,137,119,1,budget,7,7,7,7,0.5224877660712054,0.6082313606600431,5097,1,256,0.4175150394439697,5097.0,256.0,0.5224877660712054
msmarco-passage-trec-dl-2020,0,1051399,dibud,1,512,512,326,186,1,budget,13,13,13,13,0.5895683966737804,0.6082313606600431,5097,1,512,0.4175150394439697,5097.0,512.0,0.5895683966737804
msmarco-passage-trec-dl-2020,0,1051399,dibud,1,1024,1024,768,256,1,budget,14,14,14,14,0.6082313606600431,0.6082313606600431,5097,1,1024,0.4175150394439697,5097.0,1024.0,0.6082313606600431
msmarco-passage-trec-dl-2020,0,1051399,dibud,1,2048,2048,1712,336,1,budget,15,15,15,15,0.6082313606600431,0.6082313606600431,5097,1,2048,0.4175159931182861,5097.0,2048.0,0.6082313606600431
msmarco-passage-trec-dl-2020,0,1051399,dibud,1,4096,4096,3146,950,1,budget,19,19,19,19,0.6082313606600431,0.6082313606600431,5097,1,4096,0.4175159931182861,5097.0,4096.0,0.6082313606600431
msmarco-passage-trec-dl-2020,0,1051399,dibud,1,8192,8192,4071,4121,1,budget,24,24,24,20,0.6082313606600431,0.6082313606600431,5097,1,5097,0.4175159931182861,5097.0,5097.0,0.6082313606600431
msmarco-passage-trec-dl-2020,0,1051399,dibud,1,10000,10000,5711,4289,1,budget,26,26,26,20,0.6082313606600431,0.6082313606600431,5097,1,5097,0.4175159931182861,5097.0,5097.0,0.6082313606600431
msmarco-passage-trec-dl-2020,0,1064670,dibud,1,128,128,62,66,1,budget,8,8,8,8,0.5278750726717603,0.6384108990959269,6211,1,128,0.498593807220459,6211.0,128.0,0.5278750726717603
msmarco-passage-trec-dl-2020,0,1064670,dibud,1,256,256,120,136,1,budget,11,11,11,11,0.5882771253775299,0.6384108990959269,6211,1,256,0.4985949993133545,6211.0,256.0,0.5882771253775299
msmarco-passage-trec-dl-2020,0,1064670,dibud,1,512,512,234,278,1,budget,13,13,13,13,0.5882771253775299,0.6384108990959269,6211,1,512,0.4985949993133545,6211.0,512.0,0.5882771253775299
msmarco-passage-trec-dl-2020,0,1064670,dibud,1,1024,1024,440,584,1,budget,13,13,13,13,0.5882771253775299,0.6384108990959269,6211,1,1024,0.4985949993133545,6211.0,1024.0,0.5882771253775299
msmarco-passage-trec-dl-2020,0,1064670,dibud,1,2048,2048,776,1272,1,budget,16,16,16,16,0.6143137076053169,0.6384108990959269,6211,1,2048,0.4985959529876709,6211.0,2048.0,0.6143137076053169
msmarco-passage-trec-dl-2020,0,1064670,dibud,1,4096,4096,1214,2882,1,budget,19,19,19,19,0.6384108990959269,0.6384108990959269,6211,1,4096,0.4985959529876709,6211.0,4096.0,0.6384108990959269
msmarco-passage-trec-dl-2020,0,1064670,dibud,1,8192,8192,3221,4971,1,budget,25,25,25,20,0.6384108990959269,0.6384108990959269,6211,1,6211,0.4985959529876709,6211.0,6211.0,0.6384108990959269
msmarco-passage-trec-dl-2020,0,1064670,dibud,1,10000,10000,4325,5675,1,budget,26,26,26,20,0.6384108990959269,0.6384108990959269,6211,1,6211,0.4985959529876709,6211.0,6211.0,0.6384108990959269
msmarco-passage-trec-dl-2020,0,1071750,dibud,1,128,128,63,65,1,budget,32,32,32,20,0.5492363811307679,0.5492363811307679,89,1,89,0.1926162242889404,89.0,89.0,0.5492363811307679
msmarco-passage-trec-dl-2020,0,1071750,dibud,1,256,256,143,113,1,budget,40,40,40,20,0.5492363811307679,0.5492363811307679,89,1,89,0.1926169395446777,89.0,89.0,0.5492363811307679
msmarco-passage-trec-dl-2020,0,1071750,dibud,1,512,512,297,215,1,budget,43,43,43,20,0.5492363811307679,0.5492363811307679,89,1,89,0.1926178932189941,89.0,89.0,0.5492363811307679
msmarco-passage-trec-dl-2020,0,1071750,dibud,1,1024,1024,469,555,1,budget,53,53,53,20,0.5492363811307679,0.5492363811307679,89,1,89,0.1926178932189941,89.0,89.0,0.5492363811307679
msmarco-passage-trec-dl-2020,0,1071750,dibud,1,2048,2048,579,1469,1,budget,77,77,77,20,0.5492363811307679,0.5492363811307679,89,1,89,0.1926178932189941,89.0,89.0,0.5492363811307679
msmarco-passage-trec-dl-2020,0,1071750,dibud,1,4096,4096,2302,1794,1,budget,95,95,95,20,0.5492363811307679,0.5492363811307679,89,1,89,0.1926178932189941,89.0,89.0,0.5492363811307679
msmarco-passage-trec-dl-2020,0,1071750,dibud,1,8192,4847,3053,1794,1,cap100,100,100,100,20,0.5492363811307679,0.5492363811307679,89,1,89,0.1926178932189941,89.0,89.0,0.5492363811307679
msmarco-passage-trec-dl-2020,0,1071750,dibud,1,10000,4847,3053,1794,1,cap100,100,100,100,20,0.5492363811307679,0.5492363811307679,89,1,89,0.1926178932189941,89.0,89.0,0.5492363811307679
msmarco-passage-trec-dl-2020,0,1105792,dibud,1,128,128,64,64,1,budget,11,11,11,11,0.7646225397102093,0.8522567528298256,111124,1,128,4.119322776794434,111124.0,128.0,0.7646225397102093
msmarco-passage-trec-dl-2020,0,1105792,dibud,1,256,256,128,128,1,budget,12,12,12,12,0.7646225397102093,0.8522567528298256,111124,1,256,4.11932373046875,111124.0,256.0,0.7646225397102093
msmarco-passage-trec-dl-2020,0,1105792,dibud,1,512,512,236,276,1,budget,13,13,13,13,0.8247891539275866,0.8522567528298256,111124,1,512,4.1193249225616455,111124.0,512.0,0.8247891539275866
msmarco-passage-trec-dl-2020,0,1105792,dibud,1,1024,1024,448,576,1,budget,13,13,13,13,0.8247891539275866,0.8522567528298256,111124,1,1024,4.1193249225616455,111124.0,1024.0,0.8247891539275866
msmarco-passage-trec-dl-2020,0,1105792,dibud,1,2048,2048,801,1247,1,budget,13,13,13,13,0.8247891539275866,0.8522567528298256,111124,1,2048,4.1193249225616455,111124.0,2048.0,0.8247891539275866
msmarco-passage-trec-dl-2020,0,1105792,dibud,1,4096,4096,1631,2465,1,budget,14,14,14,14,0.8247891539275866,0.8522567528298256,111124,1,4096,4.1193249225616455,111124.0,4096.0,0.8247891539275866
msmarco-passage-trec-dl-2020,0,1105792,dibud,1,8192,8192,3281,4911,1,budget,15,15,15,15,0.8247891539275866,0.8522567528298256,111124,1,8192,4.119325876235962,111124.0,8192.0,0.8247891539275866
msmarco-passage-trec-dl-2020,0,1105792,dibud,1,10000,10000,5089,4911,1,budget,16,16,16,16,0.8247891539275866,0.8522567528298256,111124,1,10000,4.119325876235962,111124.0,10000.0,0.8247891539275866
msmarco-passage-trec-dl-2020,0,1106979,dibud,1,128,128,77,51,1,budget,25,25,25,20,0.8229497760741297,0.8229497760741297,78,1,78,0.1489758491516113,78.0,78.0,0.8229497760741297
msmarco-passage-trec-dl-2020,0,1106979,dibud,1,256,256,173,83,1,budget,30,30,30,20,0.8229497760741297,0.8229497760741297,78,1,78,0.1489768028259277,78.0,78.0,0.8229497760741297
msmarco-passage-trec-dl-2020,0,1106979,dibud,1,512,512,377,135,1,budget,34,34,34,20,0.8229497760741297,0.8229497760741297,78,1,78,0.1489779949188232,78.0,78.0,0.8229497760741297
msmarco-passage-trec-dl-2020,0,1106979,dibud,1,1024,1024,833,191,1,budget,39,39,39,20,0.8229497760741297,0.8229497760741297,78,1,78,0.1489779949188232,78.0,78.0,0.8229497760741297
msmarco-passage-trec-dl-2020,0,1106979,dibud,1,2048,2048,1813,235,1,budget,41,41,41,20,0.8229497760741297,0.8229497760741297,78,1,78,0.1489779949188232,78.0,78.0,0.8229497760741297
msmarco-passage-trec-dl-2020,0,1106979,dibud,1,4096,4096,3341,755,1,budget,50,50,50,20,0.8229497760741297,0.8229497760741297,78,1,78,0.1489779949188232,78.0,78.0,0.8229497760741297
msmarco-passage-trec-dl-2020,0,1106979,dibud,1,8192,8192,3341,4851,1,budget,56,56,56,20,0.8229497760741297,0.8229497760741297,78,1,78,0.1489789485931396,78.0,78.0,0.8229497760741297
msmarco-passage-trec-dl-2020,0,1106979,dibud,1,10000,10000,3341,6659,1,budget,56,56,56,20,0.8229497760741297,0.8229497760741297,78,1,78,0.1489789485931396,78.0,78.0,0.8229497760741297
msmarco-passage-trec-dl-2020,0,1108651,dibud,1,128,128,66,62,1,budget,3,3,3,3,0.1606373070201721,0.5156045996520477,1477,1,128,0.1682829856872558,1477.0,128.0,0.1606373070201721
msmarco-passage-trec-dl-2020,0,1108651,dibud,1,256,256,132,124,1,budget,6,6,6,6,0.2295491860187844,0.5156045996520477,1477,1,256,0.1682839393615722,1477.0,256.0,0.2295491860187844
msmarco-passage-trec-dl-2020,0,1108651,dibud,1,512,512,269,243,1,budget,9,9,9,9,0.3359572803366857,0.5156045996520477,1477,1,512,0.1682839393615722,1477.0,512.0,0.3359572803366857
msmarco-passage-trec-dl-2020,0,1108651,dibud,1,1024,1024,554,470,1,budget,15,15,15,15,0.4133539633124831,0.5156045996520477,1477,1,1024,0.1682851314544677,1477.0,1024.0,0.4133539633124831
msmarco-passage-trec-dl-2020,0,1108651,dibud,1,2048,2048,1286,762,1,budget,21,21,21,20,0.5156045996520477,0.5156045996520477,1477,1,1477,0.1682851314544677,1477.0,1477.0,0.5156045996520477
msmarco-passage-trec-dl-2020,0,1108651,dibud,1,4096,4096,3083,1013,1,budget,22,22,22,20,0.5156045996520477,0.5156045996520477,1477,1,1477,0.1682851314544677,1477.0,1477.0,0.5156045996520477
msmarco-passage-trec-dl-2020,0,1108651,dibud,1,8192,8192,3962,4230,1,budget,26,26,26,20,0.5156045996520477,0.5156045996520477,1477,1,1477,0.1682851314544677,1477.0,1477.0,0.5156045996520477
msmarco-passage-trec-dl-2020,0,1108651,dibud,1,10000,10000,5000,5000,1,budget,27,27,27,20,0.5156045996520477,0.5156045996520477,1477,1,1477,0.1682851314544677,1477.0,1477.0,0.5156045996520477
msmarco-passage-trec-dl-2020,0,1109707,dibud,1,128,128,66,62,1,budget,3,3,3,3,0.2825296582633139,0.69124078801534,454,1,128,0.130073070526123,454.0,128.0,0.2825296582633139
msmarco-passage-trec-dl-2020,0,1109707,dibud,1,256,256,133,123,1,budget,6,6,6,6,0.4125731493697414,0.69124078801534,454,1,256,0.1300742626190185,454.0,256.0,0.4125731493697414
msmarco-passage-trec-dl-2020,0,1109707,dibud,1,512,512,244,268,1,budget,22,22,22,20,0.69124078801534,0.69124078801534,454,1,454,0.1300742626190185,454.0,454.0,0.69124078801534
msmarco-passage-trec-dl-2020,0,1109707,dibud,1,1024,1024,556,468,1,budget,29,29,29,20,0.69124078801534,0.69124078801534,454,1,454,0.1300752162933349,454.0,454.0,0.69124078801534
msmarco-passage-trec-dl-2020,0,1109707,dibud,1,2048,2048,1253,795,1,budget,41,41,41,20,0.69124078801534,0.69124078801534,454,1,454,0.1300752162933349,454.0,454.0,0.69124078801534
msmarco-passage-trec-dl-2020,0,1109707,dibud,1,4096,4096,2667,1429,1,budget,60,60,60,20,0.69124078801534,0.69124078801534,454,1,454,0.1300752162933349,454.0,454.0,0.69124078801534
msmarco-passage-trec-dl-2020,0,1109707,dibud,1,8192,8192,6110,2082,1,budget,64,64,64,20,0.69124078801534,0.69124078801534,454,1,454,0.1300752162933349,454.0,454.0,0.69124078801534
msmarco-passage-trec-dl-2020,0,1109707,dibud,1,10000,10000,7750,2250,1,budget,64,64,64,20,0.69124078801534,0.69124078801534,454,1,454,0.1300752162933349,454.0,454.0,0.69124078801534
msmarco-passage-trec-dl-2020,0,1110678,dibud,1,128,128,62,66,1,budget,3,3,3,3,0.2219285110020048,0.532993380429833,1096,1,128,0.1509099006652832,1096.0,128.0,0.2219285110020048
msmarco-passage-trec-dl-2020,0,1110678,dibud,1,256,256,133,123,1,budget,7,7,7,7,0.3519245756473198,0.532993380429833,1096,1,256,0.1509110927581787,1096.0,256.0,0.3519245756473198
msmarco-passage-trec-dl-2020,0,1110678,dibud,1,512,512,269,243,1,budget,10,10,10,10,0.3519245756473198,0.532993380429833,1096,1,512,0.1509120464324951,1096.0,512.0,0.3519245756473198
msmarco-passage-trec-dl-2020,0,1110678,dibud,1,1024,1024,559,465,1,budget,18,18,18,18,0.4851851683351473,0.532993380429833,1096,1,1024,0.1509120464324951,1096.0,1024.0,0.4851851683351473
msmarco-passage-trec-dl-2020,0,1110678,dibud,1,2048,2048,901,1147,1,budget,22,22,22,20,0.532993380429833,0.532993380429833,1096,1,1096,0.1509120464324951,1096.0,1096.0,0.532993380429833
msmarco-passage-trec-dl-2020,0,1110678,dibud,1,4096,4096,1596,2500,1,budget,22,22,22,20,0.532993380429833,0.532993380429833,1096,1,1096,0.1509120464324951,1096.0,1096.0,0.532993380429833
msmarco-passage-trec-dl-2020,0,1110678,dibud,1,8192,8192,2520,5672,1,budget,23,23,23,20,0.532993380429833,0.532993380429833,1096,1,1096,0.1509130001068115,1096.0,1096.0,0.532993380429833
msmarco-passage-trec-dl-2020,0,1110678,dibud,1,10000,10000,2792,7208,1,budget,23,23,23,20,0.532993380429833,0.532993380429833,1096,1,1096,0.1509130001068115,1096.0,1096.0,0.532993380429833
msmarco-passage-trec-dl-2020,0,1113256,dibud,1,128,128,64,64,1,budget,12,12,12,12,0.8245548339293826,0.918929156026066,150,1,128,0.1309959888458252,150.0,128.0,0.8245548339293826
msmarco-passage-trec-dl-2020,0,1113256,dibud,1,256,256,145,111,1,budget,31,31,31,20,0.918929156026066,0.918929156026066,150,1,150,0.1309969425201416,150.0,150.0,0.918929156026066
msmarco-passage-trec-dl-2020,0,1113256,dibud,1,512,512,335,177,1,budget,46,46,46,20,0.918929156026066,0.918929156026066,150,1,150,0.1309969425201416,150.0,150.0,0.918929156026066
msmarco-passage-trec-dl-2020,0,1113256,dibud,1,1024,1024,847,177,1,budget,52,52,52,20,0.918929156026066,0.918929156026066,150,1,150,0.1309969425201416,150.0,150.0,0.918929156026066
msmarco-passage-trec-dl-2020,0,1113256,dibud,1,2048,2048,1834,214,1,budget,57,57,57,20,0.918929156026066,0.918929156026066,150,1,150,0.130997896194458,150.0,150.0,0.918929156026066
msmarco-passage-trec-dl-2020,0,1113256,dibud,1,4096,4096,3708,388,1,budget,68,68,68,20,0.918929156026066,0.918929156026066,150,1,150,0.130997896194458,150.0,150.0,0.918929156026066
msmarco-passage-trec-dl-2020,0,1113256,dibud,1,8192,8192,7550,642,1,budget,73,73,73,20,0.918929156026066,0.918929156026066,150,1,150,0.130997896194458,150.0,150.0,0.918929156026066
msmarco-passage-trec-dl-2020,0,1113256,dibud,1,10000,10000,9346,654,1,budget,73,73,73,20,0.918929156026066,0.918929156026066,150,1,150,0.130997896194458,150.0,150.0,0.918929156026066
msmarco-passage-trec-dl-2020,0,1115210,dibud,1,128,128,60,68,1,budget,3,3,3,3,0.2679258141108009,0.4910400966831998,968,1,128,0.1458528041839599,968.0,128.0,0.2679258141108009
msmarco-passage-trec-dl-2020,0,1115210,dibud,1,256,256,119,137,1,budget,5,5,5,5,0.2679258141108009,0.4910400966831998,968,1,256,0.1458528041839599,968.0,256.0,0.2679258141108009
msmarco-passage-trec-dl-2020,0,1115210,dibud,1,512,512,291,221,1,budget,11,11,11,11,0.4596071255045682,0.4910400966831998,968,1,512,0.1458539962768554,968.0,512.0,0.4596071255045682
msmarco-passage-trec-dl-2020,0,1115210,dibud,1,1024,1024,638,386,1,budget,21,21,21,20,0.4910400966831998,0.4910400966831998,968,1,968,0.1458539962768554,968.0,968.0,0.4910400966831998
msmarco-passage-trec-dl-2020,0,1115210,dibud,1,2048,2048,1647,401,1,budget,30,30,30,20,0.4910400966831998,0.4910400966831998,968,1,968,0.1458549499511718,968.0,968.0,0.4910400966831998
msmarco-passage-trec-dl-2020,0,1115210,dibud,1,4096,4096,3589,507,1,budget,32,32,32,20,0.4910400966831998,0.4910400966831998,968,1,968,0.1458549499511718,968.0,968.0,0.4910400966831998
msmarco-passage-trec-dl-2020,0,1115210,dibud,1,8192,8192,7665,527,1,budget,39,39,39,20,0.4910400966831998,0.4910400966831998,968,1,968,0.1458549499511718,968.0,968.0,0.4910400966831998
msmarco-passage-trec-dl-2020,0,1115210,dibud,1,10000,10000,9473,527,1,budget,39,39,39,20,0.4910400966831998,0.4910400966831998,968,1,968,0.1458549499511718,968.0,968.0,0.4910400966831998
msmarco-passage-trec-dl-2020,0,1116380,dibud,1,128,128,64,64,1,budget,2,2,2,2,0.090566628847974,0.2419839247113371,10911,1,128,0.1353821754455566,10911.0,128.0,0.090566628847974
msmarco-passage-trec-dl-2020,0,1116380,dibud,1,256,256,128,128,1,budget,3,3,3,3,0.090566628847974,0.2419839247113371,10911,1,256,0.135383129119873,10911.0,256.0,0.090566628847974
msmarco-passage-trec-dl-2020,0,1116380,dibud,1,512,512,256,256,1,budget,6,6,6,6,0.090566628847974,0.2419839247113371,10911,1,512,0.1353840827941894,10911.0,512.0,0.090566628847974
msmarco-passage-trec-dl-2020,0,1116380,dibud,1,1024,1024,512,512,1,budget,10,10,10,10,0.090566628847974,0.2419839247113371,10911,1,1024,0.1353840827941894,10911.0,1024.0,0.090566628847974
msmarco-passage-trec-dl-2020,0,1116380,dibud,1,2048,2048,1047,1001,1,budget,11,11,11,11,0.1158295510765204,0.2419839247113371,10911,1,2048,0.1353840827941894,10911.0,2048.0,0.1158295510765204
msmarco-passage-trec-dl-2020,0,1116380,dibud,1,4096,4096,2048,2048,1,budget,17,17,17,17,0.1158295510765204,0.2419839247113371,10911,1,4096,0.1353852748870849,10911.0,4096.0,0.1158295510765204
msmarco-passage-trec-dl-2020,0,1116380,dibud,1,8192,8192,5538,2654,1,budget,18,18,18,18,0.179790126129664,0.2419839247113371,10911,1,8192,0.1353852748870849,10911.0,8192.0,0.179790126129664
msmarco-passage-trec-dl-2020,0,1116380,dibud,1,10000,10000,7346,2654,1,budget,19,19,19,19,0.2007452708844113,0.2419839247113371,10911,1,10000,0.1353852748870849,10911.0,10000.0,0.2007452708844113
msmarco-passage-trec-dl-2020,0,1121353,dibud,1,128,128,60,68,1,budget,5,5,5,5,0.3636724315447282,0.604341022592554,6455,1,128,0.1412806510925293,6455.0,128.0,0.3636724315447282
msmarco-passage-trec-dl-2020,0,1121353,dibud,1,256,256,119,137,1,budget,5,5,5,5,0.3636724315447282,0.604341022592554,6455,1,256,0.1412816047668457,6455.0,256.0,0.3636724315447282
msmarco-passage-trec-dl-2020,0,1121353,dibud,1,512,512,229,283,1,budget,6,6,6,6,0.3636724315447282,0.604341022592554,6455,1,512,0.1412816047668457,6455.0,512.0,0.3636724315447282
msmarco-passage-trec-dl-2020,0,1121353,dibud,1,1024,1024,470,554,1,budget,12,12,12,12,0.5198847091192847,0.604341022592554,6455,1,1024,0.1412816047668457,6455.0,1024.0,0.5198847091192847
msmarco-passage-trec-dl-2020,0,1121353,dibud,1,2048,2048,1171,877,1,budget,17,17,17,17,0.604341022592554,0.604341022592554,6455,1,2048,0.1412827968597412,6455.0,2048.0,0.604341022592554
msmarco-passage-trec-dl-2020,0,1121353,dibud,1,4096,4096,2580,1516,1,budget,19,19,19,19,0.604341022592554,0.604341022592554,6455,1,4096,0.1412827968597412,6455.0,4096.0,0.604341022592554
msmarco-passage-trec-dl-2020,0,1121353,dibud,1,8192,8192,4481,3711,1,budget,22,22,22,20,0.604341022592554,0.604341022592554,6455,1,6455,0.1412827968597412,6455.0,6455.0,0.604341022592554
msmarco-passage-trec-dl-2020,0,1121353,dibud,1,10000,10000,4481,5519,1,budget,23,23,23,20,0.604341022592554,0.604341022592554,6455,1,6455,0.1412827968597412,6455.0,6455.0,0.604341022592554
msmarco-passage-trec-dl-2020,0,1122767,dibud,1,128,128,72,56,1,budget,14,14,14,14,0.6100906876745885,0.6648961995524697,209,1,128,0.1315340995788574,209.0,128.0,0.6100906876745885
msmarco-passage-trec-dl-2020,0,1122767,dibud,1,256,256,124,132,1,budget,28,28,28,20,0.6648961995524697,0.6648961995524697,209,1,209,0.1315350532531738,209.0,209.0,0.6648961995524697
msmarco-passage-trec-dl-2020,0,1122767,dibud,1,512,512,244,268,1,budget,35,35,35,20,0.6648961995524697,0.6648961995524697,209,1,209,0.1315350532531738,209.0,209.0,0.6648961995524697
msmarco-passage-trec-dl-2020,0,1122767,dibud,1,1024,1024,474,550,1,budget,42,42,42,20,0.6648961995524697,0.6648961995524697,209,1,209,0.1315362453460693,209.0,209.0,0.6648961995524697
msmarco-passage-trec-dl-2020,0,1122767,dibud,1,2048,2048,889,1159,1,budget,44,44,44,20,0.6648961995524697,0.6648961995524697,209,1,209,0.1315362453460693,209.0,209.0,0.6648961995524697
msmarco-passage-trec-dl-2020,0,1122767,dibud,1,4096,4096,1558,2538,1,budget,45,45,45,20,0.6648961995524697,0.6648961995524697,209,1,209,0.1315362453460693,209.0,209.0,0.6648961995524697
msmarco-passage-trec-dl-2020,0,1122767,dibud,1,8192,8192,2413,5779,1,budget,48,48,48,20,0.6648961995524697,0.6648961995524697,209,1,209,0.1315362453460693,209.0,209.0,0.6648961995524697
msmarco-passage-trec-dl-2020,0,1122767,dibud,1,10000,10000,3739,6261,1,budget,49,49,49,20,0.6648961995524697,0.6648961995524697,209,1,209,0.1315362453460693,209.0,209.0,0.6648961995524697
