dataset,query_id,dense_to_sparse_cost_ratio,policy,base_budget,target_cost,charged_cost,dense_depth,sparse_depth,dense_cost_share,certified_k_cap100,next_certificate_gap
msmarco-passage-trec-dl-2019,1063750,2.0,cost-balanced,256,384.0,384.0,128,128,0.6666666666666666,6,-0.0029861684888601303
msmarco-passage-trec-dl-2019,1063750,2.0,cost-balanced,512,768.0,768.0,192,384,0.5,6,-0.001627916470170021
msmarco-passage-trec-dl-2019,1063750,2.0,cost-balanced,1024,1536.0,1536.0,384,768,0.5,8,-0.00157865509390831
msmarco-passage-trec-dl-2019,1063750,2.0,cost-balanced,2048,3072.0,3072.0,768,1536,0.5,9,-0.00027724355459213257
msmarco-passage-trec-dl-2019,1063750,2.0,cost-balanced,4096,6144.0,6144.0,1536,3072,0.5,11,-5.424022674560547e-05
msmarco-passage-trec-dl-2019,1063750,2.0,cost-balanced,8192,12288.0,12288.0,3644,5000,0.5930989583333334,17,-0.0001506861299276352
msmarco-passage-trec-dl-2019,1063750,2.0,cost-balanced,10000,15000.0,15000.0,5000,5000,0.6666666666666666,17,-0.0001506861299276352
msmarco-passage-trec-dl-2019,1063750,2.0,upper-per-cost,128,192.0,192.0,64,64,0.6666666666666666,4,-0.0004887599498033524
msmarco-passage-trec-dl-2019,1063750,2.0,upper-per-cost,256,384.0,384.0,128,128,0.6666666666666666,6,-0.0029861684888601303
msmarco-passage-trec-dl-2019,1063750,2.0,upper-per-cost,512,768.0,768.0,224,320,0.5833333333333334,6,-0.001180790364742279
msmarco-passage-trec-dl-2019,1063750,2.0,upper-per-cost,1024,1536.0,1536.0,448,640,0.5833333333333334,8,-0.0012949071824550629
msmarco-passage-trec-dl-2019,1063750,2.0,upper-per-cost,2048,3072.0,3072.0,896,1280,0.5833333333333334,9,-0.00011553801596164703
msmarco-passage-trec-dl-2019,1063750,2.0,upper-per-cost,4096,6144.0,6144.0,1792,2560,0.5833333333333334,13,-5.649589002132416e-05
msmarco-passage-trec-dl-2019,1063750,2.0,upper-per-cost,8192,12288.0,12288.0,3648,4992,0.59375,17,-0.000150999054312706
msmarco-passage-trec-dl-2019,1063750,2.0,upper-per-cost,10000,15000.0,15000.0,5000,5000,0.6666666666666666,17,-0.0001506861299276352
msmarco-passage-trec-dl-2019,1063750,2.0,blocker-per-cost,128,192.0,192.0,64,64,0.6666666666666666,4,-0.0004887599498033524
msmarco-passage-trec-dl-2019,1063750,2.0,blocker-per-cost,256,384.0,384.0,128,128,0.6666666666666666,6,-0.0029861684888601303
msmarco-passage-trec-dl-2019,1063750,2.0,blocker-per-cost,512,768.0,768.0,256,256,0.6666666666666666,6,-0.0008242204785346985
msmarco-passage-trec-dl-2019,1063750,2.0,blocker-per-cost,1024,1536.0,1536.0,576,384,0.75,9,-0.0006418414413928986
msmarco-passage-trec-dl-2019,1063750,2.0,blocker-per-cost,2048,3072.0,3072.0,1248,576,0.8125,10,-0.00010507926344871521
msmarco-passage-trec-dl-2019,1063750,2.0,blocker-per-cost,4096,6144.0,6144.0,2016,2112,0.65625,16,-0.00018686987459659576
msmarco-passage-trec-dl-2019,1063750,2.0,blocker-per-cost,8192,12288.0,12288.0,3644,5000,0.5930989583333334,17,-0.0001506861299276352
msmarco-passage-trec-dl-2019,1063750,2.0,blocker-per-cost,10000,15000.0,15000.0,5000,5000,0.6666666666666666,17,-0.0001506861299276352
msmarco-passage-trec-dl-2019,1063750,2.0,pressure-per-cost,128,192.0,192.0,64,64,0.6666666666666666,4,-0.0004887599498033524
msmarco-passage-trec-dl-2019,1063750,2.0,pressure-per-cost,256,384.0,384.0,128,128,0.6666666666666666,6,-0.0029861684888601303
msmarco-passage-trec-dl-2019,1063750,2.0,pressure-per-cost,512,768.0,768.0,256,256,0.6666666666666666,6,-0.0008242204785346985
msmarco-passage-trec-dl-2019,1063750,2.0,pressure-per-cost,1024,1536.0,1536.0,512,512,0.6666666666666666,8,-0.00016274116933345795
msmarco-passage-trec-dl-2019,1063750,2.0,pressure-per-cost,2048,3072.0,3072.0,1216,640,0.7916666666666666,10,-0.00011010095477104187
msmarco-passage-trec-dl-2019,1063750,2.0,pressure-per-cost,4096,6144.0,6144.0,2048,2048,0.6666666666666666,16,-0.0002008490264415741
msmarco-passage-trec-dl-2019,1063750,2.0,pressure-per-cost,8192,12288.0,12288.0,3644,5000,0.5930989583333334,17,-0.0001506861299276352
msmarco-passage-trec-dl-2019,1063750,2.0,pressure-per-cost,10000,15000.0,15000.0,5000,5000,0.6666666666666666,17,-0.0001506861299276352
msmarco-passage-trec-dl-2019,1063750,2.0,candidate-per-cost,128,192.0,192.0,64,64,0.6666666666666666,4,-0.0004887599498033524
msmarco-passage-trec-dl-2019,1063750,2.0,candidate-per-cost,256,384.0,384.0,128,128,0.6666666666666666,6,-0.0029861684888601303
msmarco-passage-trec-dl-2019,1063750,2.0,candidate-per-cost,512,768.0,768.0,256,256,0.6666666666666666,6,-0.0008242204785346985
msmarco-passage-trec-dl-2019,1063750,2.0,candidate-per-cost,1024,1536.0,1536.0,576,384,0.75,9,-0.0006418414413928986
msmarco-passage-trec-dl-2019,1063750,2.0,candidate-per-cost,2048,3072.0,3072.0,1248,576,0.8125,10,-0.00010507926344871521
msmarco-passage-trec-dl-2019,1063750,2.0,candidate-per-cost,4096,6144.0,6144.0,2688,768,0.875,14,-0.00041407905519008636
msmarco-passage-trec-dl-2019,1063750,2.0,candidate-per-cost,8192,12288.0,12288.0,5000,2288,0.8138020833333334,16,-0.0001523587852716446
msmarco-passage-trec-dl-2019,1063750,2.0,candidate-per-cost,10000,15000.0,15000.0,5000,5000,0.6666666666666666,17,-0.0001506861299276352
msmarco-passage-trec-dl-2019,130510,0.5,cost-balanced,128,96.0,96.0,64,64,0.3333333333333333,22,-0.0037715863436460495
msmarco-passage-trec-dl-2019,130510,0.5,cost-balanced,256,192.0,192.0,192,96,0.5,26,-0.001637762412428856
msmarco-passage-trec-dl-2019,130510,0.5,cost-balanced,512,384.0,384.0,384,192,0.5,30,-9.326264262199402e-06
msmarco-passage-trec-dl-2019,130510,0.5,cost-balanced,1024,768.0,768.0,768,384,0.5,32,-0.0005438458174467087
msmarco-passage-trec-dl-2019,130510,0.5,cost-balanced,2048,1536.0,1536.0,1536,768,0.5,33,-0.0005938922986388206
msmarco-passage-trec-dl-2019,130510,0.5,cost-balanced,4096,3072.0,3072.0,3072,1536,0.5,33,-0.00028660986572504044
msmarco-passage-trec-dl-2019,130510,0.5,cost-balanced,8192,6144.0,6144.0,5000,3644,0.4069010416666667,33,-0.00016495399177074432
msmarco-passage-trec-dl-2019,130510,0.5,cost-balanced,10000,7500.0,7500.0,5000,5000,0.3333333333333333,33,-0.00016495399177074432
msmarco-passage-trec-dl-2019,130510,0.5,upper-per-cost,128,96.0,96.0,64,64,0.3333333333333333,22,-0.0037715863436460495
msmarco-passage-trec-dl-2019,130510,0.5,upper-per-cost,256,192.0,192.0,128,128,0.3333333333333333,25,-0.0003674570471048355
msmarco-passage-trec-dl-2019,130510,0.5,upper-per-cost,512,384.0,384.0,320,224,0.4166666666666667,29,-7.093697786331177e-05
msmarco-passage-trec-dl-2019,130510,0.5,upper-per-cost,1024,768.0,768.0,640,448,0.4166666666666667,32,-0.0007646866142749786
msmarco-passage-trec-dl-2019,130510,0.5,upper-per-cost,2048,1536.0,1536.0,1280,896,0.4166666666666667,32,-8.238479495048523e-05
msmarco-passage-trec-dl-2019,130510,0.5,upper-per-cost,4096,3072.0,3072.0,2560,1792,0.4166666666666667,33,-0.00034900475293397903
msmarco-passage-trec-dl-2019,130510,0.5,upper-per-cost,8192,6144.0,6144.0,4992,3648,0.40625,33,-0.00016526691615581512
msmarco-passage-trec-dl-2019,130510,0.5,upper-per-cost,10000,7500.0,7500.0,5000,5000,0.3333333333333333,33,-0.00016495399177074432
msmarco-passage-trec-dl-2019,130510,0.5,blocker-per-cost,128,96.0,96.0,64,64,0.3333333333333333,22,-0.0037715863436460495
msmarco-passage-trec-dl-2019,130510,0.5,blocker-per-cost,256,192.0,192.0,128,128,0.3333333333333333,25,-0.0003674570471048355
msmarco-passage-trec-dl-2019,130510,0.5,blocker-per-cost,512,384.0,384.0,384,192,0.5,30,-9.326264262199402e-06
msmarco-passage-trec-dl-2019,130510,0.5,blocker-per-cost,1024,768.0,768.0,896,320,0.5833333333333334,32,-0.00038214121013879776
msmarco-passage-trec-dl-2019,130510,0.5,blocker-per-cost,2048,1536.0,1536.0,2304,384,0.75,33,-0.0003903377801179886
msmarco-passage-trec-dl-2019,130510,0.5,blocker-per-cost,4096,3072.0,3072.0,5000,572,0.8138020833333334,33,-0.00016495399177074432
msmarco-passage-trec-dl-2019,130510,0.5,blocker-per-cost,8192,6144.0,6144.0,5000,3644,0.4069010416666667,33,-0.00016495399177074432
msmarco-passage-trec-dl-2019,130510,0.5,blocker-per-cost,10000,7500.0,7500.0,5000,5000,0.3333333333333333,33,-0.00016495399177074432
msmarco-passage-trec-dl-2019,130510,0.5,pressure-per-cost,128,96.0,96.0,64,64,0.3333333333333333,22,-0.0037715863436460495
msmarco-passage-trec-dl-2019,130510,0.5,pressure-per-cost,256,192.0,192.0,128,128,0.3333333333333333,25,-0.0003674570471048355
msmarco-passage-trec-dl-2019,130510,0.5,pressure-per-cost,512,384.0,384.0,384,192,0.5,30,-9.326264262199402e-06
msmarco-passage-trec-dl-2019,130510,0.5,pressure-per-cost,1024,768.0,768.0,768,384,0.5,32,-0.0005438458174467087
msmarco-passage-trec-dl-2019,130510,0.5,pressure-per-cost,2048,1536.0,1536.0,2048,512,0.6666666666666666,33,-0.00044170860201120377
msmarco-passage-trec-dl-2019,130510,0.5,pressure-per-cost,4096,3072.0,3072.0,5000,572,0.8138020833333334,33,-0.00016495399177074432
msmarco-passage-trec-dl-2019,130510,0.5,pressure-per-cost,8192,6144.0,6144.0,5000,3644,0.4069010416666667,33,-0.00016495399177074432
msmarco-passage-trec-dl-2019,130510,0.5,pressure-per-cost,10000,7500.0,7500.0,5000,5000,0.3333333333333333,33,-0.00016495399177074432
msmarco-passage-trec-dl-2019,130510,0.5,candidate-per-cost,128,96.0,96.0,64,64,0.3333333333333333,22,-0.0037715863436460495
msmarco-passage-trec-dl-2019,130510,0.5,candidate-per-cost,256,192.0,192.0,128,128,0.3333333333333333,25,-0.0003674570471048355
msmarco-passage-trec-dl-2019,130510,0.5,candidate-per-cost,512,384.0,384.0,384,192,0.5,30,-9.326264262199402e-06
msmarco-passage-trec-dl-2019,130510,0.5,candidate-per-cost,1024,768.0,768.0,896,320,0.5833333333333334,32,-0.00038214121013879776
msmarco-passage-trec-dl-2019,130510,0.5,candidate-per-cost,2048,1536.0,1536.0,2304,384,0.75,33,-0.0003903377801179886
msmarco-passage-trec-dl-2019,130510,0.5,candidate-per-cost,4096,3072.0,3072.0,5000,572,0.8138020833333334,33,-0.00016495399177074432
msmarco-passage-trec-dl-2019,130510,0.5,candidate-per-cost,8192,6144.0,6144.0,5000,3644,0.4069010416666667,33,-0.00016495399177074432
msmarco-passage-trec-dl-2019,130510,0.5,candidate-per-cost,10000,7500.0,7500.0,5000,5000,0.3333333333333333,33,-0.00016495399177074432
msmarco-passage-trec-dl-2019,130510,2.0,cost-balanced,128,192.0,192.0,64,64,0.6666666666666666,22,-0.0037715863436460495
msmarco-passage-trec-dl-2019,130510,2.0,cost-balanced,256,384.0,384.0,128,128,0.6666666666666666,25,-0.0003674570471048355
msmarco-passage-trec-dl-2019,130510,2.0,cost-balanced,512,768.0,768.0,192,384,0.5,26,-8.370168507099152e-05
msmarco-passage-trec-dl-2019,130510,2.0,cost-balanced,1024,1536.0,1536.0,384,768,0.5,30,-9.326264262199402e-06
msmarco-passage-trec-dl-2019,130510,2.0,cost-balanced,2048,3072.0,3072.0,768,1536,0.5,32,-0.0005438458174467087
msmarco-passage-trec-dl-2019,130510,2.0,cost-balanced,4096,6144.0,6144.0,1536,3072,0.5,33,-0.0005938922986388206
msmarco-passage-trec-dl-2019,130510,2.0,cost-balanced,8192,12288.0,12288.0,3644,5000,0.5930989583333334,33,-0.00023730378597974777
msmarco-passage-trec-dl-2019,130510,2.0,cost-balanced,10000,15000.0,15000.0,5000,5000,0.6666666666666666,33,-0.00016495399177074432
msmarco-passage-trec-dl-2019,130510,2.0,upper-per-cost,128,192.0,192.0,64,64,0.6666666666666666,22,-0.0037715863436460495
msmarco-passage-trec-dl-2019,130510,2.0,upper-per-cost,256,384.0,384.0,128,128,0.6666666666666666,25,-0.0003674570471048355
msmarco-passage-trec-dl-2019,130510,2.0,upper-per-cost,512,768.0,768.0,224,320,0.5833333333333334,27,-0.000583156943321228
msmarco-passage-trec-dl-2019,130510,2.0,upper-per-cost,1024,1536.0,1536.0,448,640,0.5833333333333334,32,-0.001304619014263153
msmarco-passage-trec-dl-2019,130510,2.0,upper-per-cost,2048,3072.0,3072.0,896,1280,0.5833333333333334,32,-0.00038214121013879776
msmarco-passage-trec-dl-2019,130510,2.0,upper-per-cost,4096,6144.0,6144.0,1792,2560,0.5833333333333334,33,-0.000507282093167305
msmarco-passage-trec-dl-2019,130510,2.0,upper-per-cost,8192,12288.0,12288.0,3648,4992,0.59375,33,-0.00023701228201389313
msmarco-passage-trec-dl-2019,130510,2.0,upper-per-cost,10000,15000.0,15000.0,5000,5000,0.6666666666666666,33,-0.00016495399177074432
msmarco-passage-trec-dl-2019,130510,2.0,blocker-per-cost,128,192.0,192.0,64,64,0.6666666666666666,22,-0.0037715863436460495
msmarco-passage-trec-dl-2019,130510,2.0,blocker-per-cost,256,384.0,384.0,128,128,0.6666666666666666,25,-0.0003674570471048355
msmarco-passage-trec-dl-2019,130510,2.0,blocker-per-cost,512,768.0,768.0,288,192,0.75,29,-0.0003129206597805023
msmarco-passage-trec-dl-2019,130510,2.0,blocker-per-cost,1024,1536.0,1536.0,640,256,0.8333333333333334,32,-0.0007646866142749786
msmarco-passage-trec-dl-2019,130510,2.0,blocker-per-cost,2048,3072.0,3072.0,1344,384,0.875,32,-4.8366375267505646e-05
msmarco-passage-trec-dl-2019,130510,2.0,blocker-per-cost,4096,6144.0,6144.0,2848,448,0.9270833333333334,33,-0.000311204232275486
msmarco-passage-trec-dl-2019,130510,2.0,blocker-per-cost,8192,12288.0,12288.0,5000,2288,0.8138020833333334,33,-0.00016495399177074432
msmarco-passage-trec-dl-2019,130510,2.0,blocker-per-cost,10000,15000.0,15000.0,5000,5000,0.6666666666666666,33,-0.00016495399177074432
msmarco-passage-trec-dl-2019,130510,2.0,pressure-per-cost,128,192.0,192.0,64,64,0.6666666666666666,22,-0.0037715863436460495
msmarco-passage-trec-dl-2019,130510,2.0,pressure-per-cost,256,384.0,384.0,128,128,0.6666666666666666,25,-0.0003674570471048355
msmarco-passage-trec-dl-2019,130510,2.0,pressure-per-cost,512,768.0,768.0,288,192,0.75,29,-0.0003129206597805023
msmarco-passage-trec-dl-2019,130510,2.0,pressure-per-cost,1024,1536.0,1536.0,576,384,0.75,32,-0.0009084437042474747
msmarco-passage-trec-dl-2019,130510,2.0,pressure-per-cost,2048,3072.0,3072.0,1344,384,0.875,32,-4.8366375267505646e-05
msmarco-passage-trec-dl-2019,130510,2.0,pressure-per-cost,4096,6144.0,6144.0,2816,512,0.9166666666666666,33,-0.000315031036734581
msmarco-passage-trec-dl-2019,130510,2.0,pressure-per-cost,8192,12288.0,12288.0,5000,2288,0.8138020833333334,33,-0.00016495399177074432
msmarco-passage-trec-dl-2019,130510,2.0,pressure-per-cost,10000,15000.0,15000.0,5000,5000,0.6666666666666666,33,-0.00016495399177074432
msmarco-passage-trec-dl-2019,130510,2.0,candidate-per-cost,128,192.0,192.0,64,64,0.6666666666666666,22,-0.0037715863436460495
msmarco-passage-trec-dl-2019,130510,2.0,candidate-per-cost,256,384.0,384.0,128,128,0.6666666666666666,25,-0.0003674570471048355
msmarco-passage-trec-dl-2019,130510,2.0,candidate-per-cost,512,768.0,768.0,288,192,0.75,29,-0.0003129206597805023
msmarco-passage-trec-dl-2019,130510,2.0,candidate-per-cost,1024,1536.0,1536.0,640,256,0.8333333333333334,32,-0.0007646866142749786
msmarco-passage-trec-dl-2019,130510,2.0,candidate-per-cost,2048,3072.0,3072.0,1344,384,0.875,32,-4.8366375267505646e-05
msmarco-passage-trec-dl-2019,130510,2.0,candidate-per-cost,4096,6144.0,6144.0,2848,448,0.9270833333333334,33,-0.000311204232275486
msmarco-passage-trec-dl-2019,130510,2.0,candidate-per-cost,8192,12288.0,12288.0,5000,2288,0.8138020833333334,33,-0.00016495399177074432
msmarco-passage-trec-dl-2019,130510,2.0,candidate-per-cost,10000,15000.0,15000.0,5000,5000,0.6666666666666666,33,-0.00016495399177074432
msmarco-passage-trec-dl-2019,489204,0.5,cost-balanced,128,96.0,96.0,64,64,0.3333333333333333,4,-0.0006158854812383652
msmarco-passage-trec-dl-2019,489204,0.5,cost-balanced,256,192.0,192.0,192,96,0.5,6,-0.0006063636392354965
msmarco-passage-trec-dl-2019,489204,0.5,cost-balanced,512,384.0,384.0,384,192,0.5,10,-0.0011450089514255524
msmarco-passage-trec-dl-2019,489204,0.5,cost-balanced,1024,768.0,768.0,768,384,0.5,18,-4.949420690536499e-05
msmarco-passage-trec-dl-2019,489204,0.5,cost-balanced,2048,1536.0,1536.0,1536,768,0.5,22,-0.0001489296555519104
msmarco-passage-trec-dl-2019,489204,0.5,cost-balanced,4096,3072.0,3072.0,3072,1536,0.5,26,-0.00044574029743671417
msmarco-passage-trec-dl-2019,489204,0.5,cost-balanced,8192,6144.0,6144.0,5000,3644,0.4069010416666667,28,-0.00019429996609687805
msmarco-passage-trec-dl-2019,489204,0.5,cost-balanced,10000,7500.0,7500.0,5000,5000,0.3333333333333333,28,-0.00012194924056529999
msmarco-passage-trec-dl-2019,489204,0.5,upper-per-cost,128,96.0,96.0,64,64,0.3333333333333333,4,-0.0006158854812383652
msmarco-passage-trec-dl-2019,489204,0.5,upper-per-cost,256,192.0,192.0,128,128,0.3333333333333333,7,-0.00013896822929382324
msmarco-passage-trec-dl-2019,489204,0.5,upper-per-cost,512,384.0,384.0,320,224,0.4166666666666667,10,-0.0005553793162107468
msmarco-passage-trec-dl-2019,489204,0.5,upper-per-cost,1024,768.0,768.0,640,448,0.4166666666666667,20,-9.347312152385712e-05
msmarco-passage-trec-dl-2019,489204,0.5,upper-per-cost,2048,1536.0,1536.0,1280,896,0.4166666666666667,23,-8.200854063034058e-05
msmarco-passage-trec-dl-2019,489204,0.5,upper-per-cost,4096,3072.0,3072.0,2560,1792,0.4166666666666667,26,-0.00035913102328777313
msmarco-passage-trec-dl-2019,489204,0.5,upper-per-cost,8192,6144.0,6144.0,4992,3648,0.40625,28,-0.0001940075308084488
msmarco-passage-trec-dl-2019,489204,0.5,upper-per-cost,10000,7500.0,7500.0,5000,5000,0.3333333333333333,28,-0.00012194924056529999
msmarco-passage-trec-dl-2019,489204,0.5,blocker-per-cost,128,96.0,96.0,64,64,0.3333333333333333,4,-0.0006158854812383652
msmarco-passage-trec-dl-2019,489204,0.5,blocker-per-cost,256,192.0,192.0,128,128,0.3333333333333333,7,-0.00013896822929382324
msmarco-passage-trec-dl-2019,489204,0.5,blocker-per-cost,512,384.0,384.0,256,256,0.3333333333333333,10,-0.0001988094300031662
msmarco-passage-trec-dl-2019,489204,0.5,blocker-per-cost,1024,768.0,768.0,384,576,0.25,22,-0.0005135275423526764
msmarco-passage-trec-dl-2019,489204,0.5,blocker-per-cost,2048,1536.0,1536.0,576,1248,0.1875,25,-2.501159906387329e-05
msmarco-passage-trec-dl-2019,489204,0.5,blocker-per-cost,4096,3072.0,3072.0,832,2656,0.13541666666666666,26,-0.00018736347556114197
msmarco-passage-trec-dl-2019,489204,0.5,blocker-per-cost,8192,6144.0,6144.0,2288,5000,0.18619791666666666,28,-0.00012194924056529999
msmarco-passage-trec-dl-2019,489204,0.5,blocker-per-cost,10000,7500.0,7500.0,5000,5000,0.3333333333333333,28,-0.00012194924056529999
msmarco-passage-trec-dl-2019,489204,0.5,pressure-per-cost,128,96.0,96.0,64,64,0.3333333333333333,4,-0.0006158854812383652
msmarco-passage-trec-dl-2019,489204,0.5,pressure-per-cost,256,192.0,192.0,128,128,0.3333333333333333,7,-0.00013896822929382324
msmarco-passage-trec-dl-2019,489204,0.5,pressure-per-cost,512,384.0,384.0,256,256,0.3333333333333333,10,-0.0001988094300031662
msmarco-passage-trec-dl-2019,489204,0.5,pressure-per-cost,1024,768.0,768.0,384,576,0.25,22,-0.0005135275423526764
msmarco-passage-trec-dl-2019,489204,0.5,pressure-per-cost,2048,1536.0,1536.0,640,1216,0.20833333333333334,25,-3.003329038619995e-05
msmarco-passage-trec-dl-2019,489204,0.5,pressure-per-cost,4096,3072.0,3072.0,1024,2560,0.16666666666666666,26,-0.0002008546143770218
msmarco-passage-trec-dl-2019,489204,0.5,pressure-per-cost,8192,6144.0,6144.0,2288,5000,0.18619791666666666,28,-0.00012194924056529999
msmarco-passage-trec-dl-2019,489204,0.5,pressure-per-cost,10000,7500.0,7500.0,5000,5000,0.3333333333333333,28,-0.00012194924056529999
msmarco-passage-trec-dl-2019,489204,0.5,candidate-per-cost,128,96.0,96.0,64,64,0.3333333333333333,4,-0.0006158854812383652
msmarco-passage-trec-dl-2019,489204,0.5,candidate-per-cost,256,192.0,192.0,128,128,0.3333333333333333,7,-0.00013896822929382324
msmarco-passage-trec-dl-2019,489204,0.5,candidate-per-cost,512,384.0,384.0,256,256,0.3333333333333333,10,-0.0001988094300031662
msmarco-passage-trec-dl-2019,489204,0.5,candidate-per-cost,1024,768.0,768.0,384,576,0.25,22,-0.0005135275423526764
msmarco-passage-trec-dl-2019,489204,0.5,candidate-per-cost,2048,1536.0,1536.0,576,1248,0.1875,25,-2.501159906387329e-05
msmarco-passage-trec-dl-2019,489204,0.5,candidate-per-cost,4096,3072.0,3072.0,832,2656,0.13541666666666666,26,-0.00018736347556114197
msmarco-passage-trec-dl-2019,489204,0.5,candidate-per-cost,8192,6144.0,6144.0,2288,5000,0.18619791666666666,28,-0.00012194924056529999
msmarco-passage-trec-dl-2019,489204,0.5,candidate-per-cost,10000,7500.0,7500.0,5000,5000,0.3333333333333333,28,-0.00012194924056529999
msmarco-passage-trec-dl-2019,489204,2.0,cost-balanced,128,192.0,192.0,64,64,0.6666666666666666,4,-0.0006158854812383652
msmarco-passage-trec-dl-2019,489204,2.0,cost-balanced,256,384.0,384.0,128,128,0.6666666666666666,7,-0.00013896822929382324
msmarco-passage-trec-dl-2019,489204,2.0,cost-balanced,512,768.0,768.0,192,384,0.5,10,-0.0004648696631193161
msmarco-passage-trec-dl-2019,489204,2.0,cost-balanced,1024,1536.0,1536.0,384,768,0.5,22,-0.0003998018801212311
msmarco-passage-trec-dl-2019,489204,2.0,cost-balanced,2048,3072.0,3072.0,768,1536,0.5,26,-0.00044574029743671417
