dataset,query_id,budget,method,cap,ndcg10_linear,ndcg10_exponential,recall
trec-covid-chrono-r5,29,128,blocker_zero,20,0.8716131363261199,0.8532721558012798,0.023112480739599383
trec-covid-chrono-r5,29,128,blocker_zero,100,0.8716131363261199,0.8532721558012798,0.09090909090909091
trec-covid-chrono-r5,30,128,blocker_zero,20,1.0,1.0,0.04950495049504951
trec-covid-chrono-r5,30,128,blocker_zero,100,1.0,1.0,0.18811881188118812
trec-covid-chrono-r5,1,128,blocker_cert,20,0.11004588314904008,0.07336392209936005,0.001430615164520744
trec-covid-chrono-r5,1,128,blocker_cert,100,0.11004588314904008,0.07336392209936005,0.001430615164520744
trec-covid-chrono-r5,2,128,blocker_cert,20,0.5087655161157055,0.49042453559086546,0.011940298507462687
trec-covid-chrono-r5,2,128,blocker_cert,100,0.5087655161157055,0.49042453559086546,0.011940298507462687
trec-covid-chrono-r5,3,128,blocker_cert,20,0.6489315753318465,0.6489315753318465,0.007668711656441718
trec-covid-chrono-r5,3,128,blocker_cert,100,0.6489315753318465,0.6489315753318465,0.007668711656441718
trec-covid-chrono-r5,4,128,blocker_cert,20,0.0,0.0,0.0
trec-covid-chrono-r5,4,128,blocker_cert,100,0.0,0.0,0.0
trec-covid-chrono-r5,5,128,blocker_cert,20,0.5087655161157055,0.49042453559086546,0.006191950464396285
trec-covid-chrono-r5,5,128,blocker_cert,100,0.5087655161157055,0.49042453559086546,0.006191950464396285
trec-covid-chrono-r5,6,128,blocker_cert,20,0.5637884576902256,0.5637884576902256,0.004024144869215292
trec-covid-chrono-r5,6,128,blocker_cert,100,0.5637884576902256,0.5637884576902256,0.004024144869215292
trec-covid-chrono-r5,7,128,blocker_cert,20,0.857980942822373,0.8579809428223729,0.015267175572519083
trec-covid-chrono-r5,7,128,blocker_cert,100,0.857980942822373,0.8579809428223729,0.015267175572519083
trec-covid-chrono-r5,8,128,blocker_cert,20,0.3589542101716347,0.35895421017163465,0.0030864197530864196
trec-covid-chrono-r5,8,128,blocker_cert,100,0.3589542101716347,0.35895421017163465,0.0030864197530864196
