dataset,query_id,policy,budget,reads,dense,sparse,k100,k20,certificate_calls,replay_seconds,schedule_seconds
trec-covid,14,blocker64,128,128,64,64,11,11,3,0.00019637506920844316,7.2499969974160194e-06
trec-covid,14,blocker64,256,256,128,128,17,17,5,0.0004805420758202672,8.750008419156075e-06
trec-covid,14,blocker64,512,512,192,320,20,20,9,0.0010838761227205396,1.08740059658885e-05
trec-covid,14,blocker64,1024,1024,320,704,24,20,17,0.002363668056204915,1.5998142771422863e-05
trec-covid,14,blocker64,2048,2048,384,1664,28,20,33,0.005209876107983291,2.7038855478167534e-05
trec-covid,14,pressure64,128,128,64,64,11,11,3,0.00021433306392282248,3.6207959055900574e-05
trec-covid,14,pressure64,256,256,128,128,17,17,5,0.0017781240167096257,0.0012879997957497835
trec-covid,14,pressure64,512,512,192,320,20,20,9,0.006140165030956268,0.0050431666895747185
trec-covid,14,pressure64,1024,1024,320,704,24,20,17,0.01642591506242752,0.013938457588665187
trec-covid,14,pressure64,2048,2048,384,1664,28,20,33,0.04009233205579221,0.0344856675947085
trec-covid,14,unit,128,128,53,75,13,13,129,0.009972666972316802,7.662991993129253e-05
trec-covid,14,unit,256,256,98,158,19,19,257,0.026555001037195325,0.00014397199265658855
trec-covid,14,unit,512,512,175,337,20,20,513,0.06274970900267363,0.0003230971051380038
trec-covid,14,unit,1024,1024,276,748,25,20,1025,0.14049725094810128,0.000605981913395226
trec-covid,14,unit,2048,2048,354,1694,28,20,2049,0.30806200089864433,0.0011793150333687663
trec-covid,14,handoff64,128,128,64,64,11,11,5,0.000389833003282547,7.241684943437576e-05
trec-covid,14,handoff64,256,256,98,158,19,19,79,0.011946999933570623,0.00170267338398844
trec-covid,14,handoff64,512,512,175,337,20,20,234,0.037246083840727806,0.005235958960838616
trec-covid,14,handoff64,1024,1024,276,748,25,20,442,0.07351312588434666,0.010059250402264297
trec-covid,14,handoff64,2048,2048,354,1694,28,20,604,0.10353308392222971,0.013895997661165893
trec-covid,14,handoff,128,128,1,127,0,0,3,0.00017008394934237003,2.091703936457634e-05
trec-covid,14,handoff,256,256,129,127,16,16,5,0.00042929197661578655,4.950002767145634e-05
trec-covid,14,handoff,512,512,175,337,20,20,102,0.01681754202581942,0.0024028749903663993
trec-covid,14,handoff,1024,1024,276,748,25,20,310,0.05374933301936835,0.007745538256131113
trec-covid,14,handoff,2048,2048,354,1694,28,20,468,0.08430416707415134,0.012125948793254793
trec-covid,14,certificate-event,128,128,1,127,0,0,3,0.0001651250058785081,1.8915976397693157e-05
trec-covid,14,certificate-event,256,256,113,143,19,19,10,0.0011034170165657997,8.341588545590639e-05
trec-covid,14,certificate-event,512,512,151,361,20,20,14,0.0017592920921742916,0.00013033300638198853
trec-covid,14,certificate-event,1024,1024,270,754,25,20,24,0.0035170421469956636,0.00027879199478775263
trec-covid,14,certificate-event,2048,2048,377,1671,28,20,30,0.004627417190931737,0.0003617090405896306
trec-covid,14,balanced64,128,128,64,64,11,11,3,0.00017633300740271807,1.166132278740406e-06
trec-covid,14,balanced64,256,256,128,128,17,17,5,0.00043520808685570955,1.7071142792701721e-06
trec-covid,14,balanced64,512,512,256,256,20,20,9,0.0010130831506103277,2.5810441002249718e-06
trec-covid,14,balanced64,1024,1024,512,512,23,20,17,0.0022557490738108754,4.789093509316444e-06
trec-covid,14,balanced64,2048,2048,1024,1024,25,20,33,0.004906582063995302,8.207629434764385e-06
trec-covid,23,unit,128,128,58,70,5,5,129,0.00921679101884365,7.99249392002821e-05
trec-covid,23,unit,256,256,114,142,6,6,257,0.022952416096813977,0.0001472968142479658
trec-covid,23,unit,512,512,217,295,12,12,513,0.05270158301573247,0.00028518110048025846
trec-covid,23,unit,1024,1024,388,636,16,16,1025,0.12441729207057506,0.0005873715272173285
trec-covid,23,unit,2048,2048,622,1426,18,18,2049,0.283173167030327,0.0011585368774831295
trec-covid,23,handoff64,128,128,64,64,5,5,5,0.0003862089943140745,5.979090929031372e-05
trec-covid,23,handoff64,256,256,114,142,6,6,106,0.013393501052632928,0.0022095046006143093
trec-covid,23,handoff64,512,512,217,295,12,12,313,0.04186995909549296,0.006752377143129706
trec-covid,23,handoff64,1024,1024,388,636,16,16,658,0.09867945907171816,0.014954332611523569
trec-covid,23,handoff64,2048,2048,622,1426,18,18,1128,0.18268000008538365,0.026548488764092326
trec-covid,23,handoff,128,128,1,127,0,0,3,0.00017316697631031275,2.3833010345697403e-05
trec-covid,23,handoff,256,256,129,127,6,6,5,0.0004157919902354479,5.466595757752657e-05
trec-covid,23,handoff,512,512,217,295,12,12,184,0.02614533295854926,0.004307088092900813
trec-covid,23,handoff,1024,1024,388,636,16,16,529,0.0836951668607071,0.013158390414901078
trec-covid,23,handoff,2048,2048,622,1426,18,18,999,0.17018412484321743,0.026273617637343705
trec-covid,23,certificate-event,128,128,1,127,0,0,3,0.00016479101032018661,1.808302477002144e-05
trec-covid,23,certificate-event,256,256,129,127,6,6,10,0.0008807500125840306,5.483196582645178e-05
trec-covid,23,certificate-event,512,512,220,292,12,12,22,0.002527916105464101,0.00020091375336050987
trec-covid,23,certificate-event,1024,1024,277,747,16,16,30,0.0037794570671394467,0.00030887057073414326
trec-covid,23,certificate-event,2048,2048,443,1605,18,18,35,0.004647372988983989,0.0003790385089814663
trec-covid,23,balanced64,128,128,64,64,5,5,3,0.0001647499157115817,1.0010553523898125e-06
trec-covid,23,balanced64,256,256,128,128,6,6,5,0.0003876249538734555,1.584063284099102e-06
trec-covid,23,balanced64,512,512,256,256,10,10,9,0.0008639579173177481,2.5421613827347755e-06
trec-covid,23,balanced64,1024,1024,512,512,16,16,17,0.0019946249667555094,4.8334477469325066e-06
trec-covid,23,balanced64,2048,2048,1024,1024,18,18,33,0.004587584058754146,9.542214684188366e-06
trec-covid,23,blocker64,128,128,64,64,5,5,3,0.00017737504094839096,8.334056474268436e-06
trec-covid,23,blocker64,256,256,128,128,6,6,5,0.0004152089823037386,1.0165967978537083e-05
trec-covid,23,blocker64,512,512,256,256,10,10,9,0.0009147509699687362,1.258309930562973e-05
trec-covid,23,blocker64,1024,1024,384,640,16,16,17,0.0022592509631067514,2.1624029614031315e-05
trec-covid,23,blocker64,2048,2048,640,1408,18,18,33,0.00484087597578764,3.100291360169649e-05
trec-covid,23,pressure64,128,128,64,64,5,5,3,0.00020074995700269938,3.608397673815489e-05
trec-covid,23,pressure64,256,256,128,128,6,6,5,0.0009950409876182675,0.0005707509117200971
trec-covid,23,pressure64,512,512,256,256,10,10,9,0.0030673330184072256,0.0020931678591296077
trec-covid,23,pressure64,1024,1024,384,640,16,16,17,0.010140083031728864,0.007788336020894349
trec-covid,23,pressure64,2048,2048,704,1344,18,18,33,0.026331041008234024,0.02129408484324813
trec-covid,32,handoff64,128,128,64,64,3,3,5,0.00044545799028128386,8.087384048849344e-05
trec-covid,32,handoff64,256,256,133,123,3,3,124,0.014248374034650624,0.0025012128753587604
trec-covid,32,handoff64,512,512,270,242,4,4,362,0.042974208015948534,0.0075192112708464265
trec-covid,32,handoff64,1024,1024,556,468,4,4,813,0.10182812495622784,0.01742395560722798
trec-covid,32,handoff64,2048,2048,1181,867,4,4,1613,0.21183370798826218,0.035806992440484464
trec-covid,32,handoff,128,128,1,127,0,0,3,0.00015783298294991255,2.1249987185001373e-05
trec-covid,32,handoff,256,256,129,127,3,3,6,0.0005186250200495124,7.858290337026119e-05
trec-covid,32,handoff,512,512,270,242,4,4,237,0.028902958030812442,0.005229162168689072
trec-covid,32,handoff,1024,1024,556,468,4,4,688,0.08860225009266287,0.01600357925053686
trec-covid,32,handoff,2048,2048,1181,867,4,4,1488,0.2013903750339523,0.03667037468403578
trec-covid,32,certificate-event,128,128,1,127,0,0,3,0.00014933303464204073,1.795799471437931e-05
trec-covid,32,certificate-event,256,256,129,127,3,3,5,0.00037354102823883295,3.7999008782207966e-05
trec-covid,32,certificate-event,512,512,198,314,4,4,8,0.000726250116713345,7.099995855242014e-05
trec-covid,32,certificate-event,1024,1024,710,314,4,4,9,0.0008471671026200056,7.766694761812687e-05
trec-covid,32,certificate-event,2048,2048,773,1275,4,4,11,0.001133376033976674,0.00010083382949233055
trec-covid,32,balanced64,128,128,64,64,3,3,3,0.0001522080274298787,1.1238735169172287e-06
trec-covid,32,balanced64,256,256,128,128,3,3,5,0.0003489160444587469,1.6237609088420868e-06
trec-covid,32,balanced64,512,512,256,256,4,4,9,0.0007594580529257655,2.45578121393919e-06
trec-covid,32,balanced64,1024,1024,512,512,4,4,17,0.0016460410552099347,4.707486368715763e-06
trec-covid,32,balanced64,2048,2048,1024,1024,4,4,33,0.0036090411012992263,8.12544021755457e-06
trec-covid,32,blocker64,128,128,64,64,3,3,3,0.0002121669240295887,8.834060281515121e-06
trec-covid,32,blocker64,256,256,128,128,3,3,5,0.00043458386790007353,1.179310493171215e-05
trec-covid,32,blocker64,512,512,256,256,4,4,9,0.0008465838618576527,1.4210119843482971e-05
trec-covid,32,blocker64,1024,1024,576,448,4,4,17,0.0017136249225586653,1.9044033251702785e-05
trec-covid,32,blocker64,2048,2048,1152,896,4,4,33,0.003529332927428186,2.6914873160421848e-05
trec-covid,32,pressure64,128,128,64,64,3,3,3,0.00018541701138019562,3.3667078241705894e-05
trec-covid,32,pressure64,256,256,128,128,3,3,5,0.0006865840405225754,0.00034875015262514353
trec-covid,32,pressure64,512,512,256,256,4,4,9,0.0016878340393304825,0.0009552091360092163
trec-covid,32,pressure64,1024,1024,576,448,4,4,17,0.004026001086458564,0.0024437910178676248
trec-covid,32,pressure64,2048,2048,1152,896,4,4,33,0.009073459077626467,0.005528329638764262
trec-covid,32,unit,128,128,66,62,3,3,129,0.008920083055272698,7.225596345961094e-05
trec-covid,32,unit,256,256,133,123,3,3,257,0.021085416083224118,0.00014042900875210762
trec-covid,32,unit,512,512,270,242,4,4,513,0.046588625060394406,0.00029296858701854944
trec-covid,32,unit,1024,1024,556,468,4,4,1025,0.10160837508738041,0.0005730283446609974
trec-covid,32,unit,2048,2048,1181,867,4,4,2049,0.21852416708134115,0.0011369960848242044
trec-covid,27,pressure64,128,128,64,64,3,3,3,0.0002079999540001154,3.595894668251276e-05
trec-covid,27,pressure64,256,256,128,128,3,3,5,0.0007309169741347432,0.0003475839039310813
trec-covid,27,pressure64,512,512,256,256,3,3,9,0.0017913759220391512,0.0009604179067537189
trec-covid,27,pressure64,1024,1024,448,576,5,5,17,0.004775083856657147,0.0027535429690033197
trec-covid,27,pressure64,2048,2048,832,1216,5,5,33,0.011022291844710708,0.006818585563451052
trec-covid,27,unit,128,128,64,64,3,3,129,0.00941195897758007,7.905054371803999e-05
trec-covid,27,unit,256,256,128,128,3,3,257,0.022450417978689075,0.00015204597730189562
trec-covid,27,unit,512,512,256,256,3,3,513,0.04932679294142872,0.00030171696562319994
trec-covid,27,unit,1024,1024,426,598,5,5,1025,0.10837108490522951,0.0005969060584902763
trec-covid,27,unit,2048,2048,731,1317,5,5,2049,0.23308800091035664,0.0011381598887965083
trec-covid,27,handoff64,128,128,64,64,3,3,5,0.0003337919479236007,5.437585059553385e-05
trec-covid,27,handoff64,256,256,128,128,3,3,86,0.01000041700899601,0.001780996797606349
trec-covid,27,handoff64,512,512,256,256,3,3,262,0.031985500943847,0.005565369268879294
trec-covid,27,handoff64,1024,1024,426,598,5,5,594,0.07785066787619144,0.013118735630996525
trec-covid,27,handoff64,2048,2048,731,1317,5,5,1204,0.16568745987024158,0.027372150914743543
trec-covid,27,handoff,128,128,1,127,0,0,3,0.00016195804346352816,2.2125081159174442e-05
trec-covid,27,handoff,256,256,129,127,3,3,5,0.00038958305958658457,5.095801316201687e-05
trec-covid,27,handoff,512,512,256,256,3,3,180,0.022393750143237412,0.004011509707197547
trec-covid,27,handoff,1024,1024,426,598,5,5,512,0.06838195922318846,0.012005088618025184
trec-covid,27,handoff,2048,2048,731,1317,5,5,1122,0.1589714172296226,0.02809084579348564
trec-covid,27,certificate-event,128,128,1,127,0,0,3,0.0001614589709788561,1.7999904230237007e-05
trec-covid,27,certificate-event,256,256,129,127,3,3,60,0.005956126027740538,0.00030458695255219936
trec-covid,27,certificate-event,512,512,183,329,3,3,62,0.006213167100213468,0.00032491993624716997
trec-covid,27,certificate-event,1024,1024,329,695,5,5,64,0.006495834095403552,0.00034675293136388063
trec-covid,27,certificate-event,2048,2048,859,1189,5,5,66,0.006796959089115262,0.0003687108401209116
trec-covid,27,balanced64,128,128,64,64,3,3,3,0.00021550001110881567,1.4171237125992775e-06
trec-covid,27,balanced64,256,256,128,128,3,3,5,0.0004291249206289649,2.2081658244132996e-06
trec-covid,27,balanced64,512,512,256,256,3,3,9,0.0008798339404165745,3.291177563369274e-06
trec-covid,27,balanced64,1024,1024,512,512,5,5,17,0.0018648760160431266,5.665002390742302e-06
trec-covid,27,balanced64,2048,2048,1024,1024,5,5,33,0.0038997920928522944,9.95909795165062e-06
trec-covid,27,blocker64,128,128,64,64,3,3,3,0.00016312499064952135,7.3750270530581474e-06
trec-covid,27,blocker64,256,256,128,128,3,3,5,0.00038070802111178637,8.750008419156075e-06
trec-covid,27,blocker64,512,512,256,256,3,3,9,0.0008219160372391343,1.129100564867258e-05
trec-covid,27,blocker64,1024,1024,448,576,5,5,17,0.001798624056391418,1.658312976360321e-05
trec-covid,27,blocker64,2048,2048,768,1280,5,5,33,0.0038231650833040476,2.4582957848906517e-05
trec-covid,1,pressure64,128,128,64,64,1,1,3,0.00019995891489088535,3.683299291878939e-05
trec-covid,1,pressure64,256,256,128,128,4,4,5,0.0005562499864026904,0.00018816697411239147
trec-covid,1,pressure64,512,512,256,256,5,5,9,0.002062416053377092,0.0012096239952370524
trec-covid,1,pressure64,1024,1024,448,576,8,8,17,0.005678041139617562,0.0037546660751104355
trec-covid,1,pressure64,2048,2048,704,1344,8,8,33,0.014311208156868815,0.010270375409163535
trec-covid,1,unit,128,128,62,66,1,1,129,0.009133500047028065,7.962808012962341e-05
trec-covid,1,unit,256,256,128,128,4,4,257,0.021928625064902008,0.00014958682004362345
trec-covid,1,unit,512,512,242,270,5,5,513,0.04875529103446752,0.0002848010044544935
trec-covid,1,unit,1024,1024,401,623,8,8,1025,0.10727066604886204,0.0005562312435358763
trec-covid,1,unit,2048,2048,583,1465,9,9,2049,0.23222179105505347,0.0011072434717789292
trec-covid,1,handoff64,128,128,64,64,1,1,5,0.00033316598273813725,5.658308509737253e-05
trec-covid,1,handoff64,256,256,128,128,4,4,107,0.012428373913280666,0.0022337434347718954
trec-covid,1,handoff64,512,512,242,270,5,5,299,0.03659758192952722,0.006373618962243199
trec-covid,1,handoff64,1024,1024,401,623,8,8,515,0.06561887392308563,0.011250420939177275
trec-covid,1,handoff64,2048,2048,583,1465,9,9,776,0.10422520793508738,0.017482331721112132
trec-covid,1,handoff,128,128,1,127,0,0,3,0.00018220802303403616,2.295803278684616e-05
trec-covid,1,handoff,256,256,129,127,4,4,5,0.0004397080047056079,6.016704719513655e-05
trec-covid,1,handoff,512,512,242,270,5,5,196,0.025068292045034468,0.004456582828424871
trec-covid,1,handoff,1024,1024,401,623,8,8,410,0.05411387502681464,0.00975966569967568
trec-covid,1,handoff,2048,2048,583,1465,9,9,668,0.09274245798587799,0.01656982651911676
trec-covid,1,certificate-event,128,128,1,127,0,0,3,0.00015154201537370682,1.8249964341521263e-05
trec-covid,1,certificate-event,256,256,129,127,4,4,7,0.0005477080121636391,3.9999838918447495e-05
trec-covid,1,certificate-event,512,512,129,383,4,4,8,0.0006747490260750055,4.679185803979635e-05
trec-covid,1,certificate-event,1024,1024,641,383,6,6,9,0.0008016660576686263,5.387584678828716e-05
trec-covid,1,certificate-event,2048,2048,641,1407,8,8,12,0.0012219160562381148,9.300094097852707e-05
trec-covid,1,balanced64,128,128,64,64,1,1,3,0.00014699995517730713,1.208973117172718e-06
trec-covid,1,balanced64,256,256,128,128,4,4,5,0.0003518749726936221,1.7088605090975761e-06
trec-covid,1,balanced64,512,512,256,256,5,5,9,0.0008322090143337846,3.1266827136278152e-06
trec-covid,1,balanced64,1024,1024,512,512,7,7,17,0.0017714999848976731,5.377456545829773e-06
trec-covid,1,balanced64,2048,2048,1024,1024,8,8,33,0.0037882919423282146,8.590752258896828e-06
trec-covid,1,blocker64,128,128,64,64,1,1,3,0.00015458289999514818,7.333001121878624e-06
trec-covid,1,blocker64,256,256,128,128,4,4,5,0.0003522908082231879,8.666072972118855e-06
trec-covid,1,blocker64,512,512,256,256,5,5,9,0.000783040770329535,1.079007051885128e-05
trec-covid,1,blocker64,1024,1024,448,576,8,8,17,0.0017053737537935376,1.5539233572781086e-05
trec-covid,1,blocker64,2048,2048,576,1472,9,9,33,0.004006248782388866,3.0454248189926147e-05
trec-covid,40,handoff,128,128,1,127,0,0,3,0.00016537506598979235,2.4916022084653378e-05
trec-covid,40,handoff,256,256,116,140,28,20,30,0.005165708134882152,0.0006631661672145128
trec-covid,40,handoff,512,512,223,289,37,20,247,0.04605291713960469,0.005993383820168674
trec-covid,40,handoff,1024,1024,413,611,67,20,421,0.08698525023646653,0.010657300124876201
trec-covid,40,handoff,2048,1963,1057,906,100,20,766,0.1832786671584472,0.021150949178263545
trec-covid,40,certificate-event,128,128,1,127,0,0,3,0.00016125000547617674,2.0417035557329655e-05
trec-covid,40,certificate-event,256,256,116,140,28,20,10,0.0012938330182805657,0.00010812305845320225
trec-covid,40,certificate-event,512,512,213,299,37,20,28,0.004606249975040555,0.0003449561772868037
trec-covid,40,certificate-event,1024,1024,448,576,67,20,44,0.008306291070766747,0.0005987471668049693
trec-covid,40,certificate-event,2048,1997,1057,940,100,20,65,0.014062833040952682,0.0009710843442007899
trec-covid,40,balanced64,128,128,64,64,15,15,3,0.00017708400264382362,1.0420335456728935e-06
trec-covid,40,balanced64,256,256,128,128,27,20,5,0.0004682090366259217,1.666136085987091e-06
trec-covid,40,balanced64,512,512,256,256,32,20,9,0.0011388750281184912,2.7060741558670998e-06
trec-covid,40,balanced64,1024,1024,512,512,58,20,17,0.0027918750420212746,5.08094672113657e-06
trec-covid,40,balanced64,2048,2048,1024,1024,82,20,33,0.006822583032771945,9.290059097111225e-06
trec-covid,40,blocker64,128,128,64,64,15,15,3,0.0001822920748963952,7.792026735842228e-06
trec-covid,40,blocker64,256,256,128,128,27,20,5,0.0004797921283170581,9.207869879901409e-06
trec-covid,40,blocker64,512,512,256,256,32,20,9,0.001144917099736631,1.1457712389528751e-05
trec-covid,40,blocker64,1024,1024,448,576,67,20,17,0.0029293340630829334,1.7499784007668495e-05
trec-covid,40,blocker64,2048,2048,1088,960,100,20,33,0.007047876017168164,2.6832683943212032e-05
trec-covid,40,pressure64,128,128,64,64,15,15,3,0.00020804197993129492,3.537512384355068e-05
trec-covid,40,pressure64,256,256,128,128,27,20,5,0.0018020829884335399,0.0013443330535665154
trec-covid,40,pressure64,512,512,256,256,32,20,9,0.007790875039063394,0.00657570909243077
trec-covid,40,pressure64,1024,1024,448,576,67,20,17,0.026305709034204483,0.023268501041457057
trec-covid,40,pressure64,2048,2048,1088,960,100,20,33,0.08250466699246317,0.07477241510059685
trec-covid,40,unit,128,128,62,66,15,15,129,0.009488458978012204,7.429288234561682e-05
trec-covid,40,unit,256,256,116,140,28,20,257,0.02819375100079924,0.00014466862194240093
trec-covid,40,unit,512,512,223,289,37,20,513,0.06932825094554573,0.00027424655854701996
trec-covid,40,unit,1024,1024,413,611,67,20,1025,0.17683433392085135,0.0005738403415307403
trec-covid,40,unit,2048,1961,1056,905,100,20,1962,0.4123348338762298,0.0011450652964413166
trec-covid,40,handoff64,128,128,62,66,15,15,8,0.0007901251083239913,0.00012004212476313114
trec-covid,40,handoff64,256,256,116,140,28,20,95,0.015411167056299746,0.0020108255557715893
trec-covid,40,handoff64,512,512,223,289,37,20,312,0.05567416700068861,0.00711023376788944
trec-covid,40,handoff64,1024,1024,413,611,67,20,487,0.09598250093404204,0.011438907589763403
trec-covid,40,handoff64,2048,1963,1057,906,100,20,835,0.19121383398305625,0.020696781110018492
trec-covid,49,blocker64,128,128,64,64,1,1,3,0.00018370803445577621,8.167000487446785e-06
trec-covid,49,blocker64,256,256,128,128,5,5,5,0.0004015000304207206,9.792041964828968e-06
trec-covid,49,blocker64,512,512,256,256,6,6,9,0.0008819580543786287,1.2251082807779312e-05
trec-covid,49,blocker64,1024,1024,512,512,8,8,17,0.0018967920914292336,1.774984411895275e-05
trec-covid,49,blocker64,2048,2048,1024,1024,12,12,33,0.004365708096884191,2.866913564503193e-05
trec-covid,49,pressure64,128,128,64,64,1,1,3,0.00020845793187618256,3.650004509836435e-05
trec-covid,49,pressure64,256,256,128,128,5,5,5,0.0005650419043377042,0.0001793750561773777
trec-covid,49,pressure64,512,512,256,256,6,6,9,0.0020370418205857277,0.001202541054226458
trec-covid,49,pressure64,1024,1024,512,512,8,8,17,0.005734916892834008,0.003888081992045045
trec-covid,49,pressure64,2048,2048,1024,1024,12,12,33,0.016456250799819827,0.012207834864966571
trec-covid,49,unit,128,128,64,64,1,1,129,0.009330958942882717,8.821068331599236e-05
trec-covid,49,unit,256,256,128,128,5,5,257,0.022078999900259078,0.00018554693087935448
trec-covid,49,unit,512,512,256,256,6,6,513,0.05024308292195201,0.0003377031534910202
trec-covid,49,unit,1024,1024,512,512,8,8,1025,0.11160991596989334,0.0006200008792802691
trec-covid,49,unit,2048,2048,1024,1024,12,12,2049,0.24726295692380518,0.0012243471574038267
trec-covid,49,handoff64,128,128,64,64,1,1,5,0.00043466698843985796,7.84990843385458e-05
trec-covid,49,handoff64,256,256,128,128,5,5,90,0.010535249952226877,0.0018674148013815284
trec-covid,49,handoff64,512,512,256,256,6,6,267,0.03421820793300867,0.005819958518259227
trec-covid,49,handoff64,1024,1024,512,512,8,8,615,0.08407291700132191,0.01372962084133178
trec-covid,49,handoff64,2048,2048,1024,1024,12,12,1370,0.20212937600445002,0.031566276331432164
trec-covid,49,handoff,128,128,1,127,0,0,3,0.00020366592798382044,2.9333983547985554e-05
trec-covid,49,handoff,256,256,128,128,5,5,7,0.0008427908178418875,0.00014866702258586884
trec-covid,49,handoff,512,512,256,256,6,6,184,0.02454412484075874,0.004259038018062711
trec-covid,49,handoff,1024,1024,512,512,8,8,532,0.0755070837913081,0.01301211433019489
trec-covid,49,handoff,2048,2048,1024,1024,12,12,1287,0.19557475077454,0.032978948089294136
trec-covid,49,certificate-event,128,128,1,127,0,0,3,0.00016054196748882532,1.8291990272700787e-05
trec-covid,49,certificate-event,256,256,129,127,5,5,4,0.00028129201382398605,2.5333953090012074e-05
trec-covid,49,certificate-event,512,512,260,252,6,6,7,0.0006662500090897083,5.8416975662112236e-05
trec-covid,49,certificate-event,1024,1024,533,491,8,8,13,0.0014939169632270932,0.0001349990488961339
trec-covid,49,certificate-event,2048,2048,1033,1015,12,12,21,0.0026782089844346046,0.00024941633455455303
trec-covid,49,balanced64,128,128,64,64,1,1,3,0.00014887505676597357,1.208973117172718e-06
trec-covid,49,balanced64,256,256,128,128,5,5,5,0.0003524160711094737,1.7508864402770996e-06
trec-covid,49,balanced64,512,512,256,256,6,6,9,0.0007934160530567169,2.7921050786972046e-06
trec-covid,49,balanced64,1024,1024,512,512,8,8,17,0.0017499580280855298,4.875240847468376e-06
trec-covid,49,balanced64,2048,2048,1024,1024,12,12,33,0.0038788749370723963,8.58306884765625e-06
trec-covid,36,balanced64,128,128,64,64,13,13,3,0.00019025010988116264,1.0830117389559746e-06
trec-covid,36,balanced64,256,256,128,128,24,20,5,0.0004668751498684287,1.7489073798060417e-06
trec-covid,36,balanced64,512,512,256,256,33,20,9,0.001155167119577527,2.7067726477980614e-06
trec-covid,36,balanced64,1024,1024,512,512,41,20,17,0.002818792127072811,5.789683200418949e-06
trec-covid,36,balanced64,2048,2048,1024,1024,96,20,33,0.007451959187164903,1.1540716513991356e-05
trec-covid,36,blocker64,128,128,64,64,13,13,3,0.00018095900304615498,7.582944817841053e-06
trec-covid,36,blocker64,256,256,128,128,24,20,5,0.00046775105874985456,9.083887562155724e-06
trec-covid,36,blocker64,512,512,320,192,36,20,9,0.0011834590695798397,1.1583790183067322e-05
trec-covid,36,blocker64,1024,1024,640,384,57,20,17,0.002853709040209651,1.6750767827033997e-05
trec-covid,36,blocker64,2048,2048,640,1408,99,20,33,0.007751584053039551,2.8209760785102844e-05
trec-covid,36,pressure64,128,128,64,64,13,13,3,0.00021445797756314278,3.2625044696033e-05
trec-covid,36,pressure64,256,256,128,128,24,20,5,0.0016159580554813147,0.0011558330152183771
trec-covid,36,pressure64,512,512,320,192,36,20,9,0.007019792101345956,0.005854039918631315
trec-covid,36,pressure64,1024,1024,640,384,57,20,17,0.021267584175802767,0.01836016564629972
trec-covid,36,pressure64,2048,2048,640,1408,99,20,33,0.07941020920407027,0.07122341659851372
trec-covid,36,unit,128,128,58,70,13,13,129,0.008945834008045495,7.16671347618103e-05
trec-covid,36,unit,256,256,149,107,26,20,257,0.02615454199258238,0.0001424616202712059
trec-covid,36,unit,512,512,340,172,38,20,513,0.0673226669896394,0.00028896110597997904
trec-covid,36,unit,1024,1024,584,440,61,20,1025,0.16442845901474357,0.0005931390915066004
trec-covid,36,unit,2048,2048,584,1464,99,20,2049,0.4528242920059711,0.0012528676306828856
trec-covid,36,handoff64,128,128,60,68,13,13,5,0.0004976249765604734,8.420890662819147e-05
trec-covid,36,handoff64,256,256,148,108,26,20,51,0.00760741694830358,0.0010894581209868193
trec-covid,36,handoff64,512,512,340,172,38,20,187,0.033038541907444596,0.004165207501500845
trec-covid,36,handoff64,1024,1024,586,438,61,20,336,0.06368895899504423,0.0076832928461954
trec-covid,36,handoff64,2048,2048,586,1462,99,20,363,0.07218054193072021,0.008396123768761754
trec-covid,36,handoff,128,128,1,127,0,0,3,0.00016679195687174797,2.437399234622717e-05
trec-covid,36,handoff,256,256,129,127,24,20,12,0.0016337080160155892,0.00020733289420604706
trec-covid,36,handoff,512,512,340,172,38,20,110,0.02020224998705089,0.0024700037902221084
trec-covid,36,handoff,1024,1024,586,438,61,20,259,0.05071783403400332,0.006217386689968407
trec-covid,36,handoff,2048,2048,586,1462,99,20,276,0.056037417030893266,0.006746718776412308
trec-covid,36,certificate-event,128,128,1,127,0,0,3,0.0001497080083936453,1.7749960534274578e-05
trec-covid,36,certificate-event,256,256,129,127,24,20,12,0.0014947080053389072,0.00011279096361249685
trec-covid,36,certificate-event,512,512,341,171,38,20,26,0.004054583027027547,0.00029745965730398893
trec-covid,36,certificate-event,1024,1024,704,320,53,20,44,0.007847749977372587,0.0005772534059360623
trec-covid,36,certificate-event,2048,2048,704,1344,98,20,68,0.014705082983709872,0.0010033758589997888
trec-covid,25,handoff,128,128,1,127,1,1,3,0.0001776249846443534,2.3333006538450718e-05
trec-covid,25,handoff,256,256,129,127,13,13,4,0.0003322499105706811,3.908306825906038e-05
trec-covid,25,handoff,512,512,256,256,17,17,183,0.028788041905499995,0.004221579059958458
trec-covid,25,handoff,1024,1024,367,657,23,20,358,0.05968720791861415,0.0085704984376207
trec-covid,25,handoff,2048,2048,567,1481,25,20,761,0.14074212487321347,0.020064871525391936
trec-covid,25,certificate-event,128,128,1,127,1,1,3,0.00015820807311683893,1.791701652109623e-05
trec-covid,25,certificate-event,256,256,129,127,13,13,4,0.0002987910993397236,2.4707987904548645e-05
trec-covid,25,certificate-event,512,512,247,265,17,17,14,0.001829457120038569,0.00015116611029952765
trec-covid,25,certificate-event,1024,1024,429,595,22,20,19,0.0026966241421177983,0.00021841702982783318
trec-covid,25,certificate-event,2048,2048,454,1594,25,20,24,0.003673833212815225,0.00028779194690287113
trec-covid,25,balanced64,128,128,64,64,10,10,3,0.00017416698392480612,1.1669471859931946e-06
trec-covid,25,balanced64,256,256,128,128,13,13,5,0.0004213330103084445,1.7918646335601807e-06
